Saraksts,Partija,Vards,Apgabals,Numurs,Gads,DarbaVieta,Amats
2,"""Latvijas Krievu savienība""",Vladimirs Sokolovs,Rīga,7,1952,SIA “ S.O.V.A.”,Valdes loceklis
2,"""Latvijas Krievu savienība""",Andrejs Solopenko,Rīga,16,1985,Eiropas Parlaments,Eiropas Parlamenta deputātes palīgs
2,"""Latvijas Krievu savienība""",Arita Starovoitova,Latgale,5,1981,Latgales apgabaltiesa,tiesas tulks
2,"""Latvijas Krievu savienība""",Jekaterīna Stehnovska-Slavska,Latgale,1,1979,SIA Stream Labs,Izpilddirektore
2,"""Latvijas Krievu savienība""",Valerijs Strigins,Vidzeme,7,1948,MSĢ TERITORIĀLĀ STRUKTŪRVIENĪBA ”JŪRMALA”,audzinātājs
2,"""Latvijas Krievu savienība""",Jana Šandibina,Vidzeme,20,1987,Rīgas valstpilsētas pašvaldība,Deputātu darbības nodrošināšanas nodaļas Deputātu frakcijas atbalsta sektora galvenā referente
2,"""Latvijas Krievu savienība""",Dmitrijs Šandibins,Rīga,11,1986,Eiropas Parlaments,Eiropas Parlamenta deputātes palīgs
2,"""Latvijas Krievu savienība""",Ļubova Šļapkova,Latgale,11,1993,SIA Webhelp,satura moderators
2,"""Latvijas Krievu savienība""",Genadijs Šmaļko,Vidzeme,21,1955,Pensionārs,
2,"""Latvijas Krievu savienība""",Tamāra Šustova,Kurzeme,4,1949,Pensionāre,
2,"""Latvijas Krievu savienība""",Vladislavs Tarasovs,Latgale,13,1984,SIA HR Factor,komplektētājs
2,"""Latvijas Krievu savienība""",Aleksandrs Tkačovs,Rīga,36,1958,SIA VIP AUTOSKOLA,instruktors
2,"""Latvijas Krievu savienība""",Ludmila Ušakova,Zemgale,2,1959,Krievu kopiena „LAD”,Valdes priekšsēdētāja
2,"""Latvijas Krievu savienība""",Jeļena Vasiļjeva,Zemgale,10,1965,"SIA ""N un N""",Valdes loceklis
2,"""Latvijas Krievu savienība""",Andris Vurčs,Vidzeme,1,1983,Olaines novada pašvaldība,domes deputāts
2,"""Latvijas Krievu savienība""",Andžejs Zdanovičs,Rīga,13,1976,SIA VM Constructions,administrators
2,"""Latvijas Krievu savienība""",Ludmila Zīvere,Zemgale,8,1976,SIA VILAR HOTEL,Administratore
2,"""Latvijas Krievu savienība""",Irina Ždanova,Zemgale,14,1942,Pensionāre,
2,"""Latvijas Krievu savienība""",Jeļizaveta Ždanova,Vidzeme,22,1970,Pašnodarbinātā persona,Pašnodarbinātā persona
2,"""Latvijas Krievu savienība""",Ļubova Ždanova,Rīga,6,1990,Eiropas Parlaments,Eiropas Parlamenta deputātes palīdze
2,"""Latvijas Krievu savienība""",Maksims Ždanovs,Vidzeme,2,1970,partija Latvijas krievu savienība,padomes loceklis
3,Zaļo un Zemnieku savienība,Edgars Abrams,Latgale,13,1968,Latvijas Evaņģēliski Luteriskā Baznīca,Virsvaldes loceklis
3,Zaļo un Zemnieku savienība,Laima Amatniece,Rīga,27,1981,Vides aizsardzības un reģionālās attīstības ministrija,Sistēmanalītiķe
3,Zaļo un Zemnieku savienība,Andis Apsītis,Vidzeme,20,1985,SIA “Izglītības un attīstības centrs Universum”,valdes priekšsēdētājs
3,Zaļo un Zemnieku savienība,Edgars Arkliņš,Rīga,32,1986,"SIA ""L.E.A.""",Izpilddirektors
3,Zaļo un Zemnieku savienība,Normunds Audzišs,Vidzeme,5,1966,Gulbenes novada pašvaldība,Deputāts
3,Zaļo un Zemnieku savienība,Uldis Augulis,Kurzeme,1,1972,Latvijas Republikas Saeima,Deputāts
3,Zaļo un Zemnieku savienība,Inese Āboliņa,Rīga,5,1977,"Latvijas Universitātes Biznesa, vadības un ekonomikas fakultātes Vadībzinātnes nodaļa; Produktivitātes zinātniskais institūts ""Latvijas Universitātes domnīca LV PEAK""","Docente, pēcdoktorantūras pētniece (Dr.)"
3,Zaļo un Zemnieku savienība,Andis Baltiņš,Vidzeme,13,1973,SIA Baltic Agro Machinery,Tirdzniecības pārstāvis
3,Zaļo un Zemnieku savienība,Ivars Bārdiņš,Vidzeme,28,1951,Split grup Kijeva,Valdes loceklis
3,Zaļo un Zemnieku savienība,Krists Bergans-Berģis,Rīga,39,1993,Zaļo un Zemnieku savienība,Valdes loceklis
3,Zaļo un Zemnieku savienība,Andris Bērziņš,Zemgale,3,1955,Latvijas Bērnu fonds,Valdes loceklis
3,Zaļo un Zemnieku savienība,Uldis Boitmanis,Kurzeme,15,1949,"Biedrība ""Basketbola klubs ""Ventspils""""",valdes priekšsēdētājs
3,Zaļo un Zemnieku savienība,Kārlis Boldiševics,Zemgale,16,1969,Zvērināts advokāts,Zvērināts advokāts
3,Zaļo un Zemnieku savienība,Anita Brakovska,Latgale,3,1961,Preiļu novada pašvaldība,Priekšsēdētāja otrā vietniece
3,Zaļo un Zemnieku savienība,Augusts Brigmanis,Rīga,2,1952,"Īpašnieks z/s ""Priedule""",
3,Zaļo un Zemnieku savienība,Rolands Broks,Rīga,17,1969,"individividuāli praktizējošs zvērināts advokāts,",zvērinats advokāts
3,Zaļo un Zemnieku savienība,Gunta Brūmane,Rīga,21,1948,SIA BURDAS SALONS,Valdes priekšsēdētāja
3,Zaļo un Zemnieku savienība,Ilze Buņķe,Kurzeme,11,1950,Ventspils Augstskola,Rektora padomniece vispārējās un profesionālās izglītības sadarbības jautājumos
3,Zaļo un Zemnieku savienība,Mintauts Buškevics,Zemgale,4,1966,"Jelgavas valstspilsētas pašvaldības iestāde ""Kultūra""",Iestādes vadītājs
3,Zaļo un Zemnieku savienība,Daiga Ceipiniece,Latgale,9,1966,Dekšāru pamatskola,Direktore
3,Zaļo un Zemnieku savienība,Dace Cīrule,Vidzeme,10,1970,Ķekavas novada pašvaldības sporta aģentūra,direktore
3,Zaļo un Zemnieku savienība,Linda Cīrule,Vidzeme,16,1980,"Publisko un privāto partnerattiecību biedrība ""Zied zeme""",valdes locekle
3,Zaļo un Zemnieku savienība,Ojārs Čeksters,Rīga,36,1983,"SIA ""Scanmed""",Projektu vadītājs
3,Zaļo un Zemnieku savienība,Gundars Daudze,Kurzeme,3,1965,LR Saeima,deputāts
3,Zaļo un Zemnieku savienība,Jānis Dinevičs,Rīga,3,1948,Zaļo un Zemnieku savienība,Valdes loceklis
3,Zaļo un Zemnieku savienība,Reinis Doniņš,Kurzeme,4,1968,SIA Mežsaimnieks RD,Valdes loceklis
3,Zaļo un Zemnieku savienība,Lolita Duge,Zemgale,13,1973,"z/s ""Terēņi""",darba aizsardzības speciālists
3,Zaļo un Zemnieku savienība,Arturs Dukulis,Vidzeme,11,1953,Alūksnes novada dome,deputāts
3,Zaļo un Zemnieku savienība,Māris Dzelzskalns,Rīga,25,1973,Biedrība KOPĀ,valdes priekšsēdētājs
3,Zaļo un Zemnieku savienība,Gatis Dzērve-Tāluts,Rīga,29,1990,VUGD,"Ugunsdzēsējs glābējs, autovadītājs"
3,Zaļo un Zemnieku savienība,Vugars Ecmanis,Vidzeme,8,1970,Valmieras novada pašvaldība,Domes deputāts
3,Zaļo un Zemnieku savienība,Āris Elsts,Latgale,10,1976,"SIA ""PRO DEV 24""",projektu vadītājs
3,Zaļo un Zemnieku savienība,Dagmāra Enkuzena,Rīga,37,1962,Pamatskola Rīdze,pedagoga palīgs
3,Zaļo un Zemnieku savienība,Andris Fridrihsons,Zemgale,12,1986,Jaunpils Viesatu pagasta pārvalde.,Sabiedrības veselības veicināšanas speciālists
3,Zaļo un Zemnieku savienība,Ligita Gintere,Zemgale,6,1956,Tukuma novada pašvaldība,deputāte
3,Zaļo un Zemnieku savienība,Juris Goldmanis,Kurzeme,8,1990,SIA INESES TORTES,"Valdes loceklis, līdzīpašnieks"
3,Zaļo un Zemnieku savienība,Artūrs Graudiņš,Vidzeme,6,1984,Latvijas Zemnieku savienība,Ģenerālsekretārs
3,Zaļo un Zemnieku savienība,Igors Gromovs,Rīga,33,1973,SIA Elset,Elektrisko sistēmu speciālists
3,Zaļo un Zemnieku savienība,Zigmārs Grūbe,Vidzeme,17,1974,"VAS ""Latvijas dzelzceļš""",Attīstības projektu vadītājs
3,Zaļo un Zemnieku savienība,Juris Jakovins,Vidzeme,22,1961,Valmieras novada pašvaldība,Domes deputāts
3,Zaļo un Zemnieku savienība,Jāzeps Janiševs,Rīga,13,1955,Latvijas Invalīdu Biedrība,valdes priekšs.
3,Zaļo un Zemnieku savienība,Arvis Kalniņš,Kurzeme,13,1975,Pensionārs,
3,Zaļo un Zemnieku savienība,Guntis Kalniņš,Latgale,6,1963,SIA ARMIKS LV55403038681,Prokūrists
3,Zaļo un Zemnieku savienība,Ronalds Kalniņš,Rīga,23,1971,"Valsts akciju sabiedrība ""Latvijas autoceļu uzturētājs""",Konsultants iepirkumu vadības jautājumos
3,Zaļo un Zemnieku savienība,Juris Kanels,Rīga,9,1955,"AS ""Transporta un sakaru institūts""","Rektors, valdes loceklis"
3,Zaļo un Zemnieku savienība,Agija Kaunese,Kurzeme,5,1982,Dienvidkurzemes novada pašvaldība,Dunikas un Rucavas pagastu apvienības pārvaldes vadītāja
3,Zaļo un Zemnieku savienība,Jānis Kerliņš,Rīga,16,1980,"SIA ""Coca-Cola HBC Latvia""",tirdzniecības aģents
3,Zaļo un Zemnieku savienība,Andrejs Kindzulis,Latgale,16,1963,SIA A.K.7,direktors
3,Zaļo un Zemnieku savienība,Līga Kļaviņa,Zemgale,2,1968,Jēkabpils novada pašvaldības dome,"Deputāte, Sociālo, izglītības, kultūras, sporta un veselības aizsardzības jautājumu komitejas priekšsēdētāja"
3,Zaļo un Zemnieku savienība,Līga Kozlovska,Latgale,2,1957,"Individuālais uzņēmums ""Līgas Kozlovskas ģimenes ārsta prakse.""",Vadītāja un ģimenes ārste
3,Zaļo un Zemnieku savienība,Margarita Krauča,Rīga,15,1945,RĪgas veselības centrs,Ārsts
3,Zaļo un Zemnieku savienība,Armands Krauze,Vidzeme,1,1970,Latvijas Republikas Saeima,Saeimas deputāts
3,Zaļo un Zemnieku savienība,Evita Krievāne,Rīga,30,1987,Jelgavas Ledus sporta skola,Šorttreka trenere
3,Zaļo un Zemnieku savienība,Dainis Kūla,Kurzeme,12,1959,Sporta instruktors,
3,Zaļo un Zemnieku savienība,Gunārs Kūtris,Rīga,1,1960,Latvijas universitātes Juridiskā fakultāte,"katedras vadītājs, lektors"
3,Zaļo un Zemnieku savienība,Rauls Kviesītis,Vidzeme,23,1968,Valsts policijas koledža,docents
3,Zaļo un Zemnieku savienība,Māris Leitlants,Zemgale,11,1980,SIA piladzlauki,Valdes Loceklis
3,Zaļo un Zemnieku savienība,Viktorija Lene,Latgale,8,1961,Krāslavas pašvaldības dome,nekustumā īpašuma un infrastruktūras pārvaldības nodaļas vadītāja
3,Zaļo un Zemnieku savienība,Ginta Liepiņa,Vidzeme,18,1974,Ikšķiles vidusskola,Direktore
3,Zaļo un Zemnieku savienība,Ņina Linde,Rīga,38,1971,"Latvijas Zinātņu akadēmijas Ekonomikas institūts, SIA","Valdes priekšsēdētāja, vadošā pētniece"
3,Zaļo un Zemnieku savienība,Jānis Lipsbergs,Vidzeme,14,1971,"SIA ""Gija-s""",Valdes loceklis
3,Zaļo un Zemnieku savienība,Reinis Līcis,Latgale,4,1988,Augšdaugavas novada pašvaldība,Ilūkstes pilsētas administrācijas būvinženieris
3,Zaļo un Zemnieku savienība,Līga Lonerte,Zemgale,8,1966,Jelgavas novada pašvaldība,Izpilddirektore
3,Zaļo un Zemnieku savienība,Kārlis Markus,Rīga,20,1977,AS INVEKS,valdes loceklis
3,Zaļo un Zemnieku savienība,Valdis Maslovskis,Latgale,5,1974,Ludzas novada pašvaldība,Domes priekšēdētāja 3.vietnieks
3,Zaļo un Zemnieku savienība,Ilva Mašinska,Latgale,11,1997,LR Saeima,Deputāta palīgs
3,Zaļo un Zemnieku savienība,Oskars Mažāns,Rīga,24,1974,Rīgas domes Satiksmes departaments,Satiksmes organizācijas un projektu vadības pārvaldes Satiksmes organizācijas un kustības drošības nodaļas vadītāja vietnieks
3,Zaļo un Zemnieku savienība,Igors Meija,Rīga,18,1964,SIA APPRIME,Valdes loceklis
3,Zaļo un Zemnieku savienība,Kaspars Melnis,Latgale,1,1989,Rēzeknes novada dome,komitejas vadītājs
3,Zaļo un Zemnieku savienība,Daiga Mieriņa,Vidzeme,2,1969,Ādažu novada pašvaldība,Deputāte
3,Zaļo un Zemnieku savienība,Raimonds Miltiņš,Zemgale,9,1976,AS Swedbank,Lauksaimniecības eksperts
3,Zaļo un Zemnieku savienība,Erlends Morozs,Rīga,35,2001,SIA Allnex Latvia,Kreditoru Koordinātors
3,Zaļo un Zemnieku savienība,Aivars Nalivaiko,Vidzeme,7,1962,LZS Inčukalna nodaļas,vadītājs
3,Zaļo un Zemnieku savienība,Romāns Naudiņš,Vidzeme,29,1980,Latvijas Republikas Saeima,Deputāts
3,Zaļo un Zemnieku savienība,Dāvis Nececkis-Kuks,Vidzeme,21,1994,"Sabiedrība ar ierobežotu atbildību ""BUILDIMPEKS""",Jurists
3,Zaļo un Zemnieku savienība,Ronalds Pambakers,Rīga,28,1972,Air Baltic Corporation AS,Uniformu noliktavas vadītājs
3,Zaļo un Zemnieku savienība,Inguna Paredne,Rīga,8,1966,Latvijas Zinātnes padome,Vecākā eksperte
3,Zaļo un Zemnieku savienība,Māris Pļaviņš,Rīga,14,1951,"SIA ""Medicīnas Sabiedrība Gaiļezers"" Centra filiāle",Vadītājs
3,Zaļo un Zemnieku savienība,Anna Poindere,Vidzeme,27,1986,FMR Advisory SIA,biznesa menedžere/ īpašniece
3,Zaļo un Zemnieku savienība,Jeļena Pundure,Rīga,26,1976,"Rīgas Tehniskā Universitāte, Darba un civilās aizsardzības institūts","direkt. vietniece, asoc. profesore"
3,Zaļo un Zemnieku savienība,Rūdolfs Punkstiņš,Kurzeme,6,2001,Students,
3,Zaļo un Zemnieku savienība,Dagnis Reinsons,Rīga,22,1973,SIA Rīgas Satiksme,dispečers
3,Zaļo un Zemnieku savienība,Harijs Rokpelnis,Vidzeme,3,1987,SIA L.P.Jana,Projektu vadītājs
3,Zaļo un Zemnieku savienība,Guntis Safranovičs,Zemgale,5,1958,Dobeles novada dome,Priekšsēdētāja vietnieks
3,Zaļo un Zemnieku savienība,Andris Siliņš,Vidzeme,25,1945,Pensionārs,
3,Zaļo un Zemnieku savienība,Māris Skudra,Zemgale,10,1983,Jelgavas valstspilsētas pašvaldības iestāde “Pilsētsaimniecība”,Tehnoloģiju un saimniecības nodaļas vadītājs
3,Zaļo un Zemnieku savienība,Tatjana Sokolova,Vidzeme,24,1958,"SIA ""4virtuves""",Valdes loceklis
3,Zaļo un Zemnieku savienība,Ilze Sokolovska,Rīga,7,1970,Valsts policijas koledžas Tiesību zinātņu katedra,Docents
3,Zaļo un Zemnieku savienība,Aija Staškova-Ciemīte,Kurzeme,10,1979,Talsu novada bāriņtiesa,bāriņtiesas loceklis
3,Zaļo un Zemnieku savienība,Vija Stiebriņa,Zemgale,15,1957,Krustpils pamatskola,direktore
3,Zaļo un Zemnieku savienība,Staņislavs Šķesters,Latgale,12,1958,Zemkopības ministrijas nekustamie īpašumi,Latgales reģiona meliorācijas nodaļas vadītājs
3,Zaļo un Zemnieku savienība,Renārs Šķesters-Kambals,Rīga,4,2000,"Biedrība ""Futbola klubs ""Nikars""""",Vadītājs
3,Zaļo un Zemnieku savienība,Jevdokija Šlivka,Latgale,14,1952,Lopkopības izmēģinājumu stacija Latgale,"galvenā grāmatvede, valdes locekle"
3,Zaļo un Zemnieku savienība,Ģirts Štekerhofs,Kurzeme,7,1964,Ziemeļkurzemes reģionālā slimnīca,Ķirurģijas nodaļas vadītājs
3,Zaļo un Zemnieku savienība,Līga Šube,Vidzeme,26,1988,Zemkopības ministrija,Vecākais referents
3,Zaļo un Zemnieku savienība,Māris Tralmaks,Rīga,10,1949,Latvijas Igauņu biedrība,valdes loceklis
3,Zaļo un Zemnieku savienība,Euģēnijs Upenieks,Latgale,15,1963,Valsts Meža Dienests,virsmežzinis
3,Zaļo un Zemnieku savienība,Reinis Uzulnieks,Rīga,12,1986,VAS Latvijas Valsts radio un televīzijas centrs,Klientu vadītājs
3,Zaļo un Zemnieku savienība,Viktors Valainis,Zemgale,1,1986,Latvijas lielo pilsētu asociācija,izpilddirektors
3,Zaļo un Zemnieku savienība,Māra Valaka,Rīga,11,1962,"SIA ""Elite Estates""",Valdes locekle
3,Zaļo un Zemnieku savienība,Andris Valerts,Kurzeme,9,1970,"GREEN FOOT, SIA",Valdes loceklis
3,Zaļo un Zemnieku savienība,Dace Vanaga,Vidzeme,19,1974,Valmieras stikla šķiedra AS,Loģistikas vadītāja
3,Zaļo un Zemnieku savienība,Kristīne Vāgnere-Davidova,Kurzeme,14,1972,PIKC Ventspils Tehnikums,Direktore
3,Zaļo un Zemnieku savienība,Hardijs Vents,Vidzeme,4,1970,Cēsu novada dome,deputāts
3,Zaļo un Zemnieku savienība,Andrejs Vilks,Rīga,6,1954,Rīgas Stradiņa universitātes Juridiskā fakultāte,profesors
3,Zaļo un Zemnieku savienība,Ilona Virza-Zariņa,Zemgale,14,1976,SIA ORUS,valdes priekšsēdētāja
3,Zaļo un Zemnieku savienība,Sandra Viškure,Latgale,7,1962,LLKC Krāslavas birojs,augkopības speciāliste
3,Zaļo un Zemnieku savienība,Konstantīns Voskoboiņiks,Vidzeme,15,1969,SIA MPP apsardze,valdes loceklis
3,Zaļo un Zemnieku savienība,Jānis Vucāns,Kurzeme,2,1956,LR Saeima,"Deputāts, Ārlietu komisijas Baltijas lietu apakškomisijas priekšsēdētājs"
3,Zaļo un Zemnieku savienība,Nikolajs Zaičenko,Rīga,19,1983,"BŪVĒLOGS projekti, SIA",valdes loceklis
3,Zaļo un Zemnieku savienība,Liene Zamazlova-Kazikova,Rīga,31,1971,Drošības speciālistu apvienība,dibinātaja
3,Zaļo un Zemnieku savienība,Ingus Zālītis,Zemgale,7,1983,Zasas vidusskola,Direktora vietnieks izglītības jautājumos
3,Zaļo un Zemnieku savienība,Didzis Zemmers,Vidzeme,9,1969,Limbažu novada pašvaldība,Deputāts
3,Zaļo un Zemnieku savienība,Ilmārs Zemnieks,Vidzeme,12,1967,"SIA '""ZEMNIEKU VET.APTIEKA'""",Veterinārārsts
3,Zaļo un Zemnieku savienība,Jānis Zvejnieks,Rīga,34,1974,Phyto Presso SIA,Produktu menedžeris
4,TAUTAS KALPI LATVIJAI,Ilva Aldiņa,Rīga,17,1984,Mājsaimniece,mājsaimniece
4,TAUTAS KALPI LATVIJAI,Astrīda Austriņa,Zemgale,11,1956,Pirmsskolas izglītības iestāde b/d Zvaniņš,Noliktavas pārzine
4,TAUTAS KALPI LATVIJAI,Mairis Austriņš,Rīga,26,1977,Paašnodarbināts,Pašnodarbināts
4,TAUTAS KALPI LATVIJAI,Kristīne Ābele,Rīga,24,1970,Pašnodarbināts,Nekustamā īpašuma un Daudzdzīvokļu māju kopīpašuma daļas pārvaldīšana un apsaimniekošana
4,TAUTAS KALPI LATVIJAI,Indulis Bagātais,Zemgale,3,1981,"BCE, SIA",valdes loceklis
4,TAUTAS KALPI LATVIJAI,Ediks Barojans,Zemgale,12,1964,RMS SIA,Vadītājs
4,TAUTAS KALPI LATVIJAI,Anna Bergmane,Rīga,23,1985,SIA “Recept- Holding Lifts”,Biroja administratore
4,TAUTAS KALPI LATVIJAI,Ģirts Bērzapāns,Rīga,29,1981,"SIA "" OK TAXI """,Taksometra vadītājs
4,TAUTAS KALPI LATVIJAI,Dace Bērziņa,Vidzeme,6,1967,Bezdarbniece,
4,TAUTAS KALPI LATVIJAI,Lauris Bočs,Rīga,33,1989,Biedrība Centrs MARTA,ārštata jurists
4,TAUTAS KALPI LATVIJAI,Vita Borisa,Rīga,8,1963,Rēzeknes Mākslas un Dizaina vidusskola,skolotāja
4,TAUTAS KALPI LATVIJAI,Oskars Boriss,Zemgale,9,1986,AS „Sadales tīkls”,Elektromontieris
4,TAUTAS KALPI LATVIJAI,Armands Brengulis,Vidzeme,3,1958,SIA “ Clean R “,Autovadītājs
4,TAUTAS KALPI LATVIJAI,Andris Burtnieks,Vidzeme,13,1948,Pašnodarbināts,Finanšu konsultants
4,TAUTAS KALPI LATVIJAI,Poļina Dobrinska,Rīga,10,1978,H19 SIA,Grāmatvede
4,TAUTAS KALPI LATVIJAI,Ivars Dombrovskis,Zemgale,8,1959,Bezdarbnieks,
4,TAUTAS KALPI LATVIJAI,Aivars Droiskis,Vidzeme,12,1951,SIA “Gamma AD”,Valdes loceklis
4,TAUTAS KALPI LATVIJAI,Kristaps Dubults,Rīga,34,1994,Dardedze hologrāfija SIA,Projektu vadītājs
4,TAUTAS KALPI LATVIJAI,Guntars Dzenis,Rīga,4,1978,SIA Profmaster,Valdes loceklis
4,TAUTAS KALPI LATVIJAI,Jānis Dzenis,Zemgale,1,1962,Z/s Kalnavoti,Īpašnieks
4,TAUTAS KALPI LATVIJAI,Vilors Eihmanis,Rīga,16,1966,Akciju sabiedrība “SUN CREDO”,Padomes loceklis
4,TAUTAS KALPI LATVIJAI,Raimonds Elpe,Zemgale,6,1989,SIA TeihCram,Valdes loceklis
4,TAUTAS KALPI LATVIJAI,Sandra Fedotova,Rīga,18,1985,"“Atomy""",Pašnodarbinātā
4,TAUTAS KALPI LATVIJAI,Aldis Fokrots,Rīga,27,1964,SIA AutoSOS 24,Valdes loceklis
4,TAUTAS KALPI LATVIJAI,Arvis Freibergs,Vidzeme,4,1963,Rīgas Digitālā aģentūra,Juriskonsults līgumu jautājumos
4,TAUTAS KALPI LATVIJAI,Kristīne Gecko,Rīga,21,1993,Privāta izglītbas iestāde,Skolotāja
4,TAUTAS KALPI LATVIJAI,Uģis Gertners,Kurzeme,8,1986,SIA Lightspace Technologies,Optisko sistēmu arhitekts
4,TAUTAS KALPI LATVIJAI,Edmunds Gulbis,Zemgale,7,1993,Datu analītiķis,Datu analītiķis
4,TAUTAS KALPI LATVIJAI,Artūrs Gurskis-Grants,Rīga,19,1990,SIA “Ostas celtnieks”,jurists
4,TAUTAS KALPI LATVIJAI,Renāte Indrika,Rīga,22,1978,Sia Miran,Valdes priekšsēdētāja
4,TAUTAS KALPI LATVIJAI,Inga Jaunzeme-Grīnvalde,Vidzeme,14,1964,Rīgas domes Izglītības departaments,Studijas vadītāja
4,TAUTAS KALPI LATVIJAI,Antonijs Jegorovs,Latgale,9,1999,Bezdarbnieks,
4,TAUTAS KALPI LATVIJAI,Simona Kalniņa,Rīga,5,1959,Rīgas 93. vidusskola,Pedagoga palīgs
4,TAUTAS KALPI LATVIJAI,Jana Kļaviņa,Rīga,32,1986,Civinity solutions,Istabene
4,TAUTAS KALPI LATVIJAI,Edgars Kramiņš,Rīga,1,1964,Biedrība “Vocale”,valdes priekšsēdētājs
4,TAUTAS KALPI LATVIJAI,Ilze Kronberga,Kurzeme,3,1980,Bezdarbniece,
4,TAUTAS KALPI LATVIJAI,Žanna Kulakova,Latgale,2,1965,Daugavpils pilsētas pašvaldības tūrisma attīstības un informācijas aģentūra,Direktore
4,TAUTAS KALPI LATVIJAI,Laine Lapiņa,Vidzeme,17,1982,Skaistums un veselība SIA,valdes locekle
4,TAUTAS KALPI LATVIJAI,Gaitis Lazdāns,Zemgale,4,1976,IK Galapro,Mūzikas un pasākumu producents
4,TAUTAS KALPI LATVIJAI,Arturs Lācis,Rīga,6,1994,Bezdarbnieks,
4,TAUTAS KALPI LATVIJAI,Ziedonis Liepiņš,Rīga,11,1961,SIA “AINA serviss”,Valdes loceklis
4,TAUTAS KALPI LATVIJAI,Kristīne Lindenblate,Rīga,2,1971,"Partija “tautas kalpi Latvijai""",Valdes locekle
4,TAUTAS KALPI LATVIJAI,Andris Lubiņš,Vidzeme,1,1965,GRANDEG SIA,Valdes Loceklis
4,TAUTAS KALPI LATVIJAI,Ivo Malcenieks,Rīga,30,1991,Coffee 24,Pavārs
4,TAUTAS KALPI LATVIJAI,Sergejs Mančenko,Latgale,7,1982,SIA “Deora Pluss”,Komercdarbības speciālists
4,TAUTAS KALPI LATVIJAI,Ludmila Marģeviča,Latgale,4,1976,Biedrība “Latvijas gāzes asociācija”,izpilddirektore
4,TAUTAS KALPI LATVIJAI,Paula Minusa,Rīga,31,1997,"Partija “Tautas kalpi Latvijai""",administratore - juriste
4,TAUTAS KALPI LATVIJAI,Ingrīda Nīlsena,Zemgale,2,1967,Bezdarbniece,
4,TAUTAS KALPI LATVIJAI,Ilona Ozola,Kurzeme,7,1966,Individuālais komersants,Dziednieks
4,TAUTAS KALPI LATVIJAI,Kristīne Ozoliņa,Rīga,15,1986,Rīgas Austrumu klīniskā universitātes slimnīca,Medicīnas asistents
4,TAUTAS KALPI LATVIJAI,Lelde Povšaka,Kurzeme,6,1985,Bezdarbniece,
4,TAUTAS KALPI LATVIJAI,Aivars Ratnieks,Latgale,6,1966,Z/s Ratnieki,īpašnieks
4,TAUTAS KALPI LATVIJAI,Raimonds Rāviņš,Vidzeme,11,1997,Encompass Digital Media,Maiņas vadītājs
4,TAUTAS KALPI LATVIJAI,Agris Redisons,Rīga,14,1961,Pensionārs,
4,TAUTAS KALPI LATVIJAI,Gita Rēvalde,Vidzeme,2,1965,Rīgas Tehniskā universitāte,profesore
4,TAUTAS KALPI LATVIJAI,Anna Rungule,Kurzeme,5,1958,Rīgas Tehniskā Universitāte,Pasniedzēja
4,TAUTAS KALPI LATVIJAI,Egils Rutkovskis,Rīga,3,1951,Latvijas Grāmatrūpniecības arodu savienība,Valdes priekšsēdētājs
4,TAUTAS KALPI LATVIJAI,Vija Salmane,Latgale,8,1973,Pašnodarbināta,kosmētiķis
4,TAUTAS KALPI LATVIJAI,Romans Samuļs,Latgale,11,1985,Pašnodarbināts,Video producents
4,TAUTAS KALPI LATVIJAI,Roberts Sarkisjans,Vidzeme,8,1984,IK “Kvalitatīvi koka izstrādājumi”,Īpašnieks
4,TAUTAS KALPI LATVIJAI,Aivars Smans,Latgale,1,1966,Ukrainas tirdzniecības centrs,Valdes loceklis
4,TAUTAS KALPI LATVIJAI,Inga Sprūde,Rīga,9,1970,Centrālā statistikas pārvalde,Arhīva pārzinis
4,TAUTAS KALPI LATVIJAI,Ruslans Straķis,Zemgale,5,1987,Students,
4,TAUTAS KALPI LATVIJAI,Maija Surgunte,Vidzeme,9,1976,Rīgas pirmsskolas izglītības iestāde „Annele”,Pirmsskolas skolotāja
4,TAUTAS KALPI LATVIJAI,Ināra Šatkovska,Rīga,25,1959,Pensionāre,
4,TAUTAS KALPI LATVIJAI,Jānis Šleiers,Latgale,10,1990,JZ Werks,Celtnieks
4,TAUTAS KALPI LATVIJAI,Sandra Šmaliņa,Vidzeme,5,1974,E9 studija,valdes locekle
4,TAUTAS KALPI LATVIJAI,Andis Šmuksts,Rīga,7,1985,Privātprakse,jurists
4,TAUTAS KALPI LATVIJAI,Malda Šteinberga,Kurzeme,2,1959,SIA “Rīgas namu pārvaldnieks”,Galvenais iekšējais auditors
4,TAUTAS KALPI LATVIJAI,Artjoms Trojanovs,Rīga,28,1992,SIA Worldline,IT administrators
4,TAUTAS KALPI LATVIJAI,Jāzeps Uļjanovs,Latgale,3,1957,Valsts akciju sabiedrība “Valsts nekustamie īpašumi”,Nekustamo īpašumu pārvaldnieks
4,TAUTAS KALPI LATVIJAI,Jurijs Vdovičenko,Vidzeme,15,1982,SIA FARROL,Valdes loceklis
