Saraksts,Partija,Vards,Ievelets,Gender,Apgabals,Numurs,Gads,DarbaVieta,Amats,Ievelets
9,"""Saskaņa"" sociāldemokrātiskā partija",Guntars Grīnvalds,false,Male,Vidzeme,2,1973,"Biedrība ""Nekustamo īpašumu projektu attīstītāju asociācija""",Valdes priekšsēdētājs,false
9,"""Saskaņa"" sociāldemokrātiskā partija",Vladislavs Haļuks,false,Male,Vidzeme,24,1989,"Valsts akciju sabiedrība ""Latvenergo""",Dispečers,false
9,"""Saskaņa"" sociāldemokrātiskā partija",Nataļja Hohlova,false,Female,Zemgale,9,1979,"SIA ""LDM Holding""",Projektu vadītāja,false
9,"""Saskaņa"" sociāldemokrātiskā partija",Asifs Ibragimovs,false,Male,Rīga,37,1989,"SIA ""GVATAR""",Pārdevējs,false
9,"""Saskaņa"" sociāldemokrātiskā partija",Poļina Ivļeva,false,Female,Vidzeme,20,1989,Salaspils novada dome,Deputāte,false
9,"""Saskaņa"" sociāldemokrātiskā partija",Aleksandrs Jakimovs,false,Male,Latgale,8,1961,Latvijas Republikas Saeima,12. Saeimas deputāts,false
9,"""Saskaņa"" sociāldemokrātiskā partija",Viktors Jakovļevs,false,Male,Vidzeme,7,1963,Stopiņu novada dome,Deputāts,false
9,"""Saskaņa"" sociāldemokrātiskā partija",Indulis Jankovskis,false,Male,Kurzeme,7,1968,Baltijas Starptautiskā akadēmija,Vieslektors,false
9,"""Saskaņa"" sociāldemokrātiskā partija",Viktors Jasiņavičs,false,Male,Latgale,17,1957,Ilūkstes novada dome,Deputāts,false
9,"""Saskaņa"" sociāldemokrātiskā partija",Guntars Jirgensons,false,Male,Rīga,23,1962,Rīgas 28. vidusskola,Direktors,false
9,"""Saskaņa"" sociāldemokrātiskā partija",Einārs Jurkevičs,false,Male,Latgale,14,1988,"SIA ""Transcom Worldwide Latvia""",Poļu grupas vadītājs,false
9,"""Saskaņa"" sociāldemokrātiskā partija",Nikolajs Kabanovs,true,Male,Rīga,25,1970,"SIA ""Media Nams Vesti""",Publicists,true
9,"""Saskaņa"" sociāldemokrātiskā partija",Raimonds Kalvišs,false,Male,Latgale,15,1980,Krāslavas novada dome,Deputāts,false
9,"""Saskaņa"" sociāldemokrātiskā partija",Gints Kapenieks,false,Male,Kurzeme,15,1962,"Privātprakse, Graudu iela 50, Liepāja",Krīzes psihologs,false
9,"""Saskaņa"" sociāldemokrātiskā partija",Modris Karpovs,false,Male,Latgale,16,1971,Kārsavas novada dome,Deputāts,false
9,"""Saskaņa"" sociāldemokrātiskā partija",Andrejs Klementjevs,true,Male,Rīga,3,1973,Latvijas Republikas Saeima,12. Saeimas deputāts,true
9,"""Saskaņa"" sociāldemokrātiskā partija",Ivans Klementjevs,true,Male,Rīga,15,1960,Latvijas Republikas Saeima,12. Saeimas deputāts,true
9,"""Saskaņa"" sociāldemokrātiskā partija",Andrejs Kozlovs,false,Male,Rīga,12,1992,"SIA "" Informa""",Valdes loceklis,false
9,"""Saskaņa"" sociāldemokrātiskā partija",Jānis Krišāns,true,Male,Latgale,1,1960,"SIA ""Rēzeknes slimnīca""",Valdes loceklis,true
9,"""Saskaņa"" sociāldemokrātiskā partija",Edgars Kucins,true,Male,Latgale,10,1973,Daugavpils novada dome,Deputāts,true
9,"""Saskaņa"" sociāldemokrātiskā partija",Jeļena Lazareva,false,Female,Latgale,9,1972,Latvijas Republikas Saeima,12. Saeimas deputāte,false
9,"""Saskaņa"" sociāldemokrātiskā partija",Dmitrijs Lācis,false,Male,Vidzeme,16,1973,"SIA ""Kopmans &Co""",Valdes priekšsēdētājs,false
9,"""Saskaņa"" sociāldemokrātiskā partija",Jūlija Leite,false,Female,Vidzeme,25,1983,"Ieslodzījuma vietu pārvalde, Valmieras cietums",Zobārste,false
9,"""Saskaņa"" sociāldemokrātiskā partija",Artūrs Leitlands,false,Male,Vidzeme,23,1991,Students/studente,,false
9,"""Saskaņa"" sociāldemokrātiskā partija",Uldis Līkops,false,Male,Rīga,13,1953,"Biedrība ""Latvijas Sarkanais Krusts""",Ģenerālsekretārs,false
9,"""Saskaņa"" sociāldemokrātiskā partija",Regīna Ločmele-Luņova,true,Female,Rīga,4,1966,Rīgas dome,Deputāte,true
9,"""Saskaņa"" sociāldemokrātiskā partija",Igors Majorovs,false,Male,Rīga,35,1990,"SIA "" CERTEX Latvija""",Tirdzniecības pārstāvis,false
9,"""Saskaņa"" sociāldemokrātiskā partija",Andrejs Marudins,false,Male,Zemgale,7,1971,"SIA ""MCB Būve""",Valdes loceklis,false
9,"""Saskaņa"" sociāldemokrātiskā partija",Anrijs Matīss,false,Male,Kurzeme,1,1973,Latvijas Republikas Saeima,12. Saeimas deputāts,false
9,"""Saskaņa"" sociāldemokrātiskā partija",Aleksejs Medvedevs,false,Male,Kurzeme,10,1983,Ventspils pilsētas dome,Administratīvās komsijas loceklis,false
9,"""Saskaņa"" sociāldemokrātiskā partija",Aivars Meija,false,Male,Zemgale,5,1955,Latvijas Republikas Saeima,12. Saeimas deputāts,false
9,"""Saskaņa"" sociāldemokrātiskā partija",Romāns Mežeckis,false,Male,Rīga,6,1964,Latvijas Republikas Saeima,12. Saeimas deputāts,false
9,"""Saskaņa"" sociāldemokrātiskā partija",Romans Miloslavskis,false,Male,Kurzeme,14,1983,Latvijas Republikas Saeima,12. Saeimas deputāts,false
9,"""Saskaņa"" sociāldemokrātiskā partija",Vladislavs Minginovičs,false,Male,Vidzeme,18,1984,"Džudo klubs ""Lido""",Treneris,false
9,"""Saskaņa"" sociāldemokrātiskā partija",Sergejs Mirskis,false,Male,Rīga,11,1952,Latvijas Republikas Saeima,12. Saeimas deputāts,false
9,"""Saskaņa"" sociāldemokrātiskā partija",Jekaterina Morozova,false,Female,Rīga,28,1985,"SIA ""Rīgas namu pārvaldnieks""""",Iecirkņa vadītāja,false
9,"""Saskaņa"" sociāldemokrātiskā partija",Andrejs Morozovs,false,Male,Vidzeme,13,1988,Jūrmalas pilsētas domes Pilsētplānošanas nodaļa,Konsultants,false
9,"""Saskaņa"" sociāldemokrātiskā partija",Andris Morozovs,false,Male,Rīga,38,1982,Latvijas Republikas Saeima,12. Saeimas deputāts,false
9,"""Saskaņa"" sociāldemokrātiskā partija",Igors Muravjovs,false,Male,Rīga,34,1996,Students/studente,,false
9,"""Saskaņa"" sociāldemokrātiskā partija",Vladimirs Nikonovs,true,Male,Latgale,6,1955,Latvijas Republikas Saeima,12. Saeimas deputāts,true
9,"""Saskaņa"" sociāldemokrātiskā partija",Nataļja Nikuļina,false,Female,Rīga,36,1988,"Biedrība ""STREETBASKET""","Projekta ""Sporto Rīga"" vadītāja",false
9,"""Saskaņa"" sociāldemokrātiskā partija",Oļegs Novodvorskis,false,Male,Vidzeme,19,1971,Olaines novada dome,Deputāts,false
9,"""Saskaņa"" sociāldemokrātiskā partija",Vitālijs Orlovs,true,Male,Zemgale,2,1964,Latvijas Republikas Saeima,12. Saeimas deputāts,true
9,"""Saskaņa"" sociāldemokrātiskā partija",Evija Papule,true,Female,Vidzeme,1,1964,Rīgas dome,Priekšsēdētāja padomniece izglītības reformas jautājumos,true
9,"""Saskaņa"" sociāldemokrātiskā partija",Viktors Paškovs,false,Male,Rīga,24,1956,Rīgas dome,Deputāts,false
9,"""Saskaņa"" sociāldemokrātiskā partija",Sergejs Pašukovs,false,Male,Zemgale,11,1961,Iecavas novada dome,Deputāts,false
9,"""Saskaņa"" sociāldemokrātiskā partija",Aleksandrs Pavlovskis,false,Male,Vidzeme,10,1945,"SIA ""Rīgas namu pārvaldnieks""","Iecirkņa ""Jugla"" vadītājs",false
9,"""Saskaņa"" sociāldemokrātiskā partija",Igors Pimenovs,true,Male,Rīga,17,1953,Latvijas Republikas Saeima,12. Saeimas deputāts,true
9,"""Saskaņa"" sociāldemokrātiskā partija",Sergejs Potapkins,false,Male,Rīga,5,1977,Latvijas Republikas Saeima,12. Saeimas deputāts,false
9,"""Saskaņa"" sociāldemokrātiskā partija",Ivans Ribakovs,true,Male,Latgale,4,1960,Latvijas Republikas Saeima,12. Saeimas deputāts,true
9,"""Saskaņa"" sociāldemokrātiskā partija",Ludmila Rjazanova,false,Female,Kurzeme,4,1965,Liepājas dome,Deputāte,false
9,"""Saskaņa"" sociāldemokrātiskā partija",Raimonds Rubiks,false,Male,Latgale,7,1963,Latvijas Republikas Saeima,12. Saeimas deputāts,false
9,"""Saskaņa"" sociāldemokrātiskā partija",Artūrs Rubiks,true,Male,Rīga,16,1970,Latvijas Republikas Saeima,12. Saeimas deputāts,true
9,"""Saskaņa"" sociāldemokrātiskā partija",Raimonds Rublovskis,false,Male,Rīga,14,1967,Rīgas Pašvaldības policija,Galvenais speciālists stratēģiskās plānošanas jautājumos,false
9,"""Saskaņa"" sociāldemokrātiskā partija",Aleksandrs Sakovskis,false,Male,Vidzeme,5,1965,"Akciju sabiedrība ""Rīgas namu apsaimiekotājs""",Attīstības direktors,false
9,"""Saskaņa"" sociāldemokrātiskā partija",Gabriella Sandlere,false,Female,Rīga,33,1996,"Valsts ieņēmumu dienests, Juridiskās un pirmstiesas strīdu izskatīšanas pārvaldes Tiesvedības daļas Otrā nodaļa",Galvenā juriste,false
9,"""Saskaņa"" sociāldemokrātiskā partija",Pāvels Sereda,false,Male,Kurzeme,3,1988,Liepājas dome,Deputāts,false
9,"""Saskaņa"" sociāldemokrātiskā partija",Iveta Sers,false,Female,Rīga,7,1966,Rīgas dome,Domes priekšsēdētāja padomniece,false
9,"""Saskaņa"" sociāldemokrātiskā partija",Gaļina Skorobogatova,false,Female,Kurzeme,6,1966,Liepājas A.Puškina 2. vidusskola,Skolotāja,false
9,"""Saskaņa"" sociāldemokrātiskā partija",Nikolajs Sokols,false,Male,Zemgale,4,1985,Aizkraukles novada dome,Deputāts,false
9,"""Saskaņa"" sociāldemokrātiskā partija",Jūlija Stepaņenko,true,Female,Rīga,10,1977,Latvijas Republikas Saeima,12. Saeimas deputāte,true
9,"""Saskaņa"" sociāldemokrātiskā partija",Sergejs Stoļarovs,false,Male,Zemgale,12,1973,Jelgavas pilsētas dome,Deputāts,false
9,"""Saskaņa"" sociāldemokrātiskā partija",Gatis Strazdiņš,false,Male,Vidzeme,27,1976,pašnodarbināta persona,,false
9,"""Saskaņa"" sociāldemokrātiskā partija",Zintis Šaicāns,false,Male,Vidzeme,22,1990,Ķekavas novada dome,Deputāts,false
9,"""Saskaņa"" sociāldemokrātiskā partija",Ļubova Švecova,true,Female,Rīga,8,1970,"SIA ""Laforte""",Valdes locekle,true
9,"""Saskaņa"" sociāldemokrātiskā partija",Jeļena Toca,false,Female,Vidzeme,8,1959,Garkalnes novada dome,Izpilddirektore,false
9,"""Saskaņa"" sociāldemokrātiskā partija",Zenta Tretjaka,false,Female,Zemgale,3,1960,Latvijas Republikas Saeima,12. Saeimas deputāte,false
9,"""Saskaņa"" sociāldemokrātiskā partija",Vitalijs Trusevičs,false,Male,Kurzeme,9,1970,"SIA ""Bochkor""",Valdes loceklis,false
9,"""Saskaņa"" sociāldemokrātiskā partija",Jānis Tutins,true,Male,Latgale,5,1966,Latvijas Republikas Saeima,12. Saeimas deputāts,true
9,"""Saskaņa"" sociāldemokrātiskā partija",Jānis Urbanovičs,true,Male,Rīga,2,1959,Latvijas Republikas Saeima,12. Saeimas deputāts,true
9,"""Saskaņa"" sociāldemokrātiskā partija",Normunds Vagalis,false,Male,Vidzeme,14,1963,Rīgas domes Mājokļu un vides departamenta Apsaimniekošanas nodaļa,Pārvaldīšanas uzraudzības nodaļas galvenais speciālists - eksperts,false
9,"""Saskaņa"" sociāldemokrātiskā partija",Irina Vasermane,false,Female,Kurzeme,13,1970,"SIA ""Liepājas Būve""",Valdes locekle,false
9,"""Saskaņa"" sociāldemokrātiskā partija",Andrejs Vasiļjevs,false,Male,Vidzeme,21,1975,Pašnodarbinātā persona,,false
9,"""Saskaņa"" sociāldemokrātiskā partija",Aleksandrs Vasiļjevs,false,Male,Rīga,27,1957,Latvijas Republikas Saeima,12. Saeimas deputāta palīgs,false
9,"""Saskaņa"" sociāldemokrātiskā partija",Oļegs Veresovs,false,Male,Vidzeme,26,1982,Bezdarbnieks/bezdarbniece,,false
9,"""Saskaņa"" sociāldemokrātiskā partija",Valerijs Vilčinskis,false,Male,Vidzeme,9,1947,Pensionārs/pensionāre,,false
9,"""Saskaņa"" sociāldemokrātiskā partija",Nikolajs Zaharovs,false,Male,Rīga,26,1946,"Sabiedrība ar ierobežotu atbildību ""LEGON""",Valdes loceklis,false
9,"""Saskaņa"" sociāldemokrātiskā partija",Ivars Zariņš,true,Male,Zemgale,1,1969,Latvijas Republikas Saeima,12. Saeimas deputāts,true
9,"""Saskaņa"" sociāldemokrātiskā partija",Ivars Zālītis,false,Male,Latgale,3,1965,Daugavpils Universitātes doktorants,,false
9,"""Saskaņa"" sociāldemokrātiskā partija",Evija Zemele,false,Female,Kurzeme,12,1972,"Īpašnieku biedrība ""Jūraskrasts 1""",Valdes priekšsēdētāja,false
9,"""Saskaņa"" sociāldemokrātiskā partija",Mihails Zemļinskis,false,Male,Rīga,18,1969,Latvijas Republikas Saeima,12. Saeimas deputāts,false
9,"""Saskaņa"" sociāldemokrātiskā partija",Igors Zujevs,false,Male,Rīga,22,1963,Latvijas Republikas Saeima,12. Saeimas deputāts,false
10,Attīstībai/Par!,Aija Ingrīda Abene,false,Female,Rīga,22,1957,Latvijas Okupācijas muzejs,"Izstādes ""Izstaigā Stūra māju"" vadītāja",false
10,Attīstībai/Par!,Māris Aizsils,false,Male,Vidzeme,24,1975,"SIA ""R. Evolution 21""",Projektu vadītājs,false
10,Attīstībai/Par!,Sergejs Akuličs,false,Male,Rīga,12,1985,"Partija ""Latvijas attīstībai""",Valdes loceklis,false
10,Attīstībai/Par!,Ansis Ansbergs,false,Male,Latgale,10,1993,Rīgas dome,Deputāts,false
10,Attīstībai/Par!,Lilija Apine,false,Female,Zemgale,9,1988,CEE Bankwatch Network,Projektu koordinators,false
10,Attīstībai/Par!,Andris Bačkurs,false,Male,Kurzeme,5,1987,"SIA ""ANBA""",Valdes loceklis,false
10,Attīstībai/Par!,Anda Baidekalna,false,Female,Kurzeme,15,1985,"SIA ""AB 19""",Valdes locekle,false
10,Attīstībai/Par!,Krista Baumane,false,Female,Rīga,5,1973,"SIA ""Frozen Grapes""",Valdes locekle,false
10,Attīstībai/Par!,Kaspars Bernāns,false,Male,Zemgale,14,1986,"SIA ""HAVAS LATVIA""",Pasažieru apkalpošanas departamenta vadītājs,false
10,Attīstībai/Par!,Gundars Bēms,false,Male,Zemgale,17,1984,"SIA ""TAMREX Latvia""",Tirdzniecības speciālists,false
10,Attīstībai/Par!,Ilze Bērziņa-Ruķere,false,Female,Vidzeme,17,1973,Iekšlietu ministrijas Valsts policija,Eiropas komisijas IDF projekta vadītāja,false
10,Attīstībai/Par!,Tālis Biezais,false,Male,Latgale,12,1972,VID Muitas pārvalde,Vecākais muitas eksperts,false
10,Attīstībai/Par!,Fredis Bikovs,false,Male,Rīga,25,1988,"SIA ""EVRY Latvia""",Direktors,false
10,Attīstībai/Par!,Aigars Bikše,false,Male,Zemgale,2,1969,Latvijas Mākslas akadēmija,Profesors,false
10,Attīstībai/Par!,Dace Bluķe,false,Female,Kurzeme,2,1973,"Biedrība ""Latvijas Radošo savienību padome""",Valdes priekšsēdētāja,false
10,Attīstībai/Par!,Lauris Bokišs,false,Male,Rīga,13,1982,"Biedrība ""Tēvi""",Brīvprātīgais,false
10,Attīstībai/Par!,Mārtiņš Bondars,true,Male,Latgale,1,1971,Rīgas dome,Deputāts,true
10,Attīstībai/Par!,Aldis Bondars,false,Male,Vidzeme,27,1967,VM Centrālvidzemes virsmežniecība,Vecākais mežzinis,false
10,Attīstībai/Par!,Anna Braķe,false,Female,Rīga,29,1977,"SIA ""Bendikas Kantoris Plus""",Valdes locekle,false
10,Attīstībai/Par!,Inta Brence,false,Female,Latgale,2,1972,Viļānu Mūzikas un mākslas skola,Direktore,false
10,Attīstībai/Par!,Laura Brīvība,false,Female,Rīga,27,1981,"SIA ""Visma Enterprise""",Mārketinga un sabiedrisko attiecību vadītāja,false
10,Attīstībai/Par!,Gita Buiķe,false,Female,Vidzeme,26,1986,"SIA ""Pūcēnu skola""","Vadītāja, skolotāja",false
10,Attīstībai/Par!,Aleksandrs Buslajevs,false,Male,Rīga,32,1983,"A/S ""Rīgas Taksometru parks""",Autobusu vadītājs,false
10,Attīstībai/Par!,Miks Celmiņš,false,Male,Zemgale,10,1993,"Nodibinājums ""Make Room Europe""",Direktors,false
10,Attīstībai/Par!,Pēteris Celms,false,Male,Rīga,35,1991,"SIA ""CE Services""",Finanšu analītiķis,false
10,Attīstībai/Par!,Anna Cīrule,false,Female,Latgale,16,1983,"SIA ""AB 19""",Sekretāre,false
10,Attīstībai/Par!,Ainārs Dimants,false,Male,Kurzeme,4,1966,"Biznesa augstskola ""Turība""",Profesors,false
10,Attīstībai/Par!,Ivars Dimants,false,Male,Rīga,23,1976,"AS ""Swedbank""",Juridiskās pārvaldes daļas vadītājs,false
10,Attīstībai/Par!,Inese Drone,false,Female,Vidzeme,20,1979,Galerija M Māksla,Mākslas galerijas vadītāja,false
10,Attīstībai/Par!,Ivars Drulle,false,Male,Vidzeme,6,1975,Rīgas Dizaina un mākslas vidusskola,"Skolotājs, Izglītības programmas vadītājs",false
10,Attīstībai/Par!,Ilmārs Dūrītis,true,Male,Zemgale,5,1976,Latvijas Lauksaimniecības Universitāte,"Dekāns, profesors, vadošais pētnieks, veterinārārsts",true
10,Attīstībai/Par!,Līna Dzērvāne,false,Female,Latgale,15,1975,Pašnodarbinātā,Māksliniece,false
10,Attīstībai/Par!,Uldis Eglavs,false,Male,Kurzeme,12,1985,"SIA ""Eco House Industries""",Eksporta vadītājs,false
10,Attīstībai/Par!,Žanete Eglīte,false,Female,Rīga,30,1983,"SIA ""The Coffee Powerhouse""",Valdes locekle,false
10,Attīstībai/Par!,Ieva Feldmane-Volmslija,false,Female,Rīga,31,1989,Pašnodarbināta persona,Pašnodarbināta persona,false
10,Attīstībai/Par!,Naira Frijāre,false,Female,Vidzeme,21,1966,"SIA ""FF Fūrmanis""",Valdes priekšsēdētājs,false
10,Attīstībai/Par!,Normunds Gaigals,false,Male,Vidzeme,22,1970,"SIA ""Garog""",Projektu vadītājs,false
10,Attīstībai/Par!,Artūrs Gailāns,false,Male,Vidzeme,25,1983,Ātrās palīdzības dienests,Autovadītājs,false
10,Attīstībai/Par!,Laima Geikina,false,Female,Rīga,9,1961,Latvijas Universitāte,Profesore,false
10,Attīstībai/Par!,Marija Golubeva,true,Female,Rīga,4,1973,"SIA ""RHC Consulting""","Valdes locekle, direktore",true
10,Attīstībai/Par!,Rihards Gorkšs,false,Male,Vidzeme,8,1987,"Biedrība ""Futbola klubs ""AUDA""""",Valdes loceklis,false
10,Attīstībai/Par!,Evita Goša,false,Female,Rīga,8,1979,"SIA ""CEMEX""","Juridiskās daļas vadītāja, Valdes locekle",false
10,Attīstībai/Par!,Ingemars Harmsens,false,Male,Kurzeme,8,1962,"SIA ""Saldus medicīnas centrs""",Valdes priekšsēdētājs,false
10,Attīstībai/Par!,Inese Ikstena,true,Female,Vidzeme,10,1968,"SIA ""ACT""",Finanšu direktore,true
10,Attīstībai/Par!,Artis Ivanovs,false,Male,Vidzeme,16,1986,"SIA ""E-Studiju centrs""",Valdes priekšsēdētājs,false
10,Attīstībai/Par!,Modris Jaunups,false,Male,Vidzeme,7,1954,"Valsts SIA ""Autotransporta direkcija""",Valdes loceklis,false
10,Attīstībai/Par!,Rasma Jēkabsone,false,Female,Latgale,5,1992,"SIA ""TakY IT""",Projektu vadītāja,false
10,Attīstībai/Par!,Edgars Jēkabsons,false,Male,Rīga,10,1981,"SIA ""whiteCryption""",Programmētājs,false
10,Attīstībai/Par!,Ojārs Judrups,false,Male,Rīga,26,1943,Rīgas dome,Deputāts,false
10,Attīstībai/Par!,Ivo Kalers,false,Male,Kurzeme,10,1969,"Sabiedrība ar ierobežotu atbildību ""ICO""",Valdes loceklis,false
10,Attīstībai/Par!,Edgars Kalējs,false,Male,Rīga,21,1983,"SIA ""Mottra Trade House""",Tirdzniecības vadītājs,false
10,Attīstībai/Par!,Sanita Kalniņa,false,Female,Zemgale,7,1980,"SIA ""Fidabalt international""",Grāmatvedības eksperts,false
10,Attīstībai/Par!,Ainita Kamša,false,Female,Latgale,9,1995,Ainas Mucenieces Viroterapijas fonds,Izpilddirektore,false
10,Attīstībai/Par!,Kristīne Kazāka,false,Female,Zemgale,6,1987,Latvijas Pilsoniskā alianse,Sabiedrisko attiecību vadītāja,false
10,Attīstībai/Par!,Elīna Klīve,false,Female,Rīga,11,1983,Konrāda Adenauera fonds,Projektu vadītāja,false
10,Attīstībai/Par!,Artūrs Kļaviņš,false,Male,Zemgale,15,1991,"SIA ""Meditec""",Projektu vadītāja asistents,false
10,Attīstībai/Par!,Kristaps Krafte,false,Male,Rīga,36,1990,Students/studente,,false
10,Attīstībai/Par!,Ilze Krēsliņa,false,Female,Rīga,20,1967,"Biedrība ""Īrijas Kultūras centrs""",Valdes locekle,false
10,Attīstībai/Par!,Andris Kristkalns-Tauriņš,false,Male,Kurzeme,14,1982,Valsts Probācijas Dienests,Probācijas speciālists,false
10,Attīstībai/Par!,Ēriks Kumerdanks,false,Male,Vidzeme,9,1964,"SIA ""Rehateh""",Valdes priekšsēdētājs,false
10,Attīstībai/Par!,Sintija Kvēpa,false,Female,Vidzeme,11,1979,Rakstniecības un mūzikas muzejs,Personāla lietu pārzine,false
10,Attīstībai/Par!,Māra Laizāne,false,Female,Rīga,14,1989,"SIA ""Blue Line Consulting""",Valdes locekle,false
10,Attīstībai/Par!,Gaits Lapsa,false,Male,Latgale,13,1992,"SIA ""KLB""",Menedžeris,false
10,Attīstībai/Par!,Raimonds Lazda,false,Male,Latgale,7,1957,"Biedrība ""Sociālās attīstības aģentūra ""Pieci airi""",Valdes priekšsēdētājs,false
10,Attīstībai/Par!,Viesturs Liepkalns,false,Male,Vidzeme,5,1988,"Politisko partiju apvienība ""Attīstībai/Par!""",Valdes loceklis,false
10,Attīstībai/Par!,Ēriks Lingebērziņš,false,Male,Kurzeme,7,1982,"SIA ""Balticvision Riga""","Valdes loceklis, izpilddirektors",false
10,Attīstībai/Par!,Endijs Lisovskis,false,Male,Zemgale,13,1984,Pašnodarbināta persona,,false
10,Attīstībai/Par!,Artūrs Luņevs,false,Male,Zemgale,12,1992,Latvijas Ģeotelpiskās informācijas aģentūra,Kartogrāfijas inženieris - informātiķis,false
10,Attīstībai/Par!,Dace Meiere,false,Female,Rīga,24,1973,Pašnodarbināta persona,Tulkotāja,false
10,Attīstībai/Par!,Māris Mičerevskis,false,Male,Rīga,38,1982,Rīgas dome,Deputāts,false
10,Attīstībai/Par!,Normunds Mihailovs,false,Male,Vidzeme,12,1988,"SIA ""Polymath""",Valdes loceklis,false
10,Attīstībai/Par!,Mila Orlova,false,Female,Latgale,14,1980,Pašnodarbināta persona,,false
10,Attīstībai/Par!,Liesma Ose,false,Female,Rīga,16,1964,"AS ""Transporta un sakaru institūts""",Mācību prorektore,false
10,Attīstībai/Par!,Māra Ose-Kuišele,false,Female,Vidzeme,15,1987,"SIA ""AdEvo""",Klientu apkalpošanas vadītāja,false
10,Attīstībai/Par!,Gundars Ostrovskis,false,Male,Kurzeme,11,1975,"Eiropas komisijas ģenerāldirektorāts ""Finanšu stabilitāte, finanšu pakalpojumi un kapitāla tirgus savienība""",Vecākais ekonomists,false
10,Attīstībai/Par!,Nelda Otvare,false,Female,Vidzeme,19,1991,"Politisko partiju apvienība ""Attīstībai/Par!""",Biroja vadītāja,false
10,Attīstībai/Par!,Artis Pabriks,true,Male,Vidzeme,1,1966,Eiropas Parlaments,Deputāts,true
10,Attīstībai/Par!,Daniels Pavļuts,true,Male,Rīga,1,1976,"SIA ""Zeno Consulting""",Valdes priekšsēdētājs,true
10,Attīstībai/Par!,Kristaps Petermanis,false,Male,Rīga,17,1982,Pašnodarbinātais,"Valsts pārvaldes eksperts, konsultants",false
10,Attīstībai/Par!,Rihards Pīks,false,Male,Vidzeme,4,1941,"Partija ""Latvijas attīstībai""",Valdes loceklis,false
10,Attīstībai/Par!,Artūrs Toms Plešs,true,Male,Zemgale,4,1992,Bauskas novada dome,Deputāts,true
10,Attīstībai/Par!,Sergejs Pogorelovs,false,Male,Rīga,18,1987,"Politiskā partija ""Latvijas attīstībai""",Valdes loceklis,false
10,Attīstībai/Par!,Māris Puriņš,false,Male,Latgale,11,1980,"SIA ""Alpha Finance Group""",Valdes loceklis,false
10,Attīstībai/Par!,Juris Pūce,true,Male,Kurzeme,1,1980,"Politisko partiju apvienība ""Attīstībai/Par!""",Valdes līdzpriekšēdētājs,true
10,Attīstībai/Par!,Pēteris Pūrītis,false,Male,Rīga,37,1970,"SIA ""BR Group""",Projektu vadītājs,false
10,Attīstībai/Par!,Maija Radziņa,false,Female,Rīga,19,1978,Paula Stradiņa klīniskā universitātes slimnīca,Ārsts radiologs,false
10,Attīstībai/Par!,Iveta Ratinīka,false,Female,Latgale,4,1978,Āgenskalna Valsts ģimnāzija,Latviešu valodas un literatūras skolotāja,false
10,Attīstībai/Par!,Aigars Romulis,false,Male,Vidzeme,23,1987,"AS ""Sadales tīkls""",Tehniķis,false
10,Attīstībai/Par!,Dace Rukšāne-Ščipčinska,true,Female,Vidzeme,3,1969,"SIA ""GOLIN RIGA""",Tekstu autors,true
10,Attīstībai/Par!,Aigars Saušs,false,Male,Kurzeme,13,1981,Pārresoru koordinācijas centrs,Kapitālsabiedrību pārvaldības nodaļas konsultants,false
10,Attīstībai/Par!,Andris Sekacis,false,Male,Rīga,15,1970,"SIA ""Baltic Legal Practice""",Vadošais auditors kvalitātes vadības sistēmas,false
10,Attīstībai/Par!,Artis Sēja,false,Male,Rīga,33,1979,"SIA ""KRONOSPAN RIGA""",Tehnisko iepirkumu vadītājs,false
10,Attīstībai/Par!,Andris Skride,true,Male,Vidzeme,2,1982,Paula Stradiņa klīniskā universitātes slimnīca,"Ārsts, kardiologs",true
10,Attīstībai/Par!,Edgars Skvariks,false,Male,Kurzeme,6,1990,Slovākijas Republikas vēstniecība Rīgā,Politikas analītiķis un padomnieks,false
10,Attīstībai/Par!,Darja Smirnova,false,Female,Zemgale,8,1979,Latvijas Nacionālais simfoniskais orķestris,Koncertmeistara vietniece,false
10,Attīstībai/Par!,Mārtiņš Staķis,true,Male,Rīga,2,1979,"SIA ""Innocent""",Valdes loceklis,true
10,Attīstībai/Par!,Džordžs Ronnijs Steele,false,Male,Rīga,28,1959,Rīgas un Daugavpils teātris,Aktieris,false
10,Attīstībai/Par!,Agnese Strautiņa,false,Female,Vidzeme,14,1988,"VAS ""Latvijas dzelzceļš""",Komercdarbības speciāliste,false
10,Attīstībai/Par!,Mārtiņš Šteins,false,Male,Vidzeme,28,1992,"Biedrība ""Latvijas Jaunatnes padome""",Valdes loceklis,false
10,Attīstībai/Par!,Kārlis Šube,false,Male,Rīga,34,1976,Avon Cosmetics,"Valdes loceklis, Pārdošanas vadītājs",false
10,Attīstībai/Par!,Vita Anda Tērauda,true,Female,Rīga,3,1962,"Politiskā partija ""Kustība Par!""",Izpilddirektore,true
10,Attīstībai/Par!,Aivars Tiesnesis,false,Male,Latgale,17,1957,"SIA ""Jumis A""",Valdes loceklis,false
10,Attīstībai/Par!,Guntis Trupavnieks,false,Male,Latgale,8,1975,"UAB ""Agrolitpa""",Projektu menedžeris - agronoms,false
10,Attīstībai/Par!,Indra Ūdra,false,Female,Kurzeme,3,1955,Saldus novada dome,Deputāte,false
