Saraksts,Partija,Vards,Ievelets,Gender,Apgabals,Numurs,Gads,DarbaVieta,Amats,Ievelets
11,"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Kārlis Stars,false,Male,Zemgale,6,1980.0,Jēkabpils novada dome,Priekšsēdētāja vietnieks attīstības jautājumos,false
11,"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Anna Amanda Stolere,false,Female,Rīga,31,2000.0,Latvijas Nacionālā Opera un Balets,Kora māksliniece,false
11,"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Vineta Stolere,false,Female,Rīga,26,1971.0,Latvijas Republikas Vides aizsardzības un reģionālās attīstības ministrija,vecākā eksperte Pašvaldību departamentā,false
11,"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Zigurds Strīķis,false,Male,Rīga,18,1959.0,Pilsoņu Kongresa fonds,Valdes loceklis,false
11,"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Roberts Šlegelmilhs,false,Male,Zemgale,11,1984.0,"SIA ""Astor Group""",Finanšu direktors,false
11,"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Edvīns Šnore,true,Male,Zemgale,1,1974.0,Latvijas Republikas Saeima,Deputāts,true
11,"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Andris Švalbe,false,Male,Rīga,27,1963.0,"SIA ""NĪA Nami""",Namīpašumu pārvaldnieks,false
11,"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Edmunds Teirumnieks,true,Male,Latgale,1,1977.0,Latvijas Republikas Saeima,Deputāts,true
11,"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Romāns Tilleris,false,Male,Rīga,30,1956.0,Rīgas Ukraiņu vidusskola,Direktora vietnieks izglītības jomā,false
11,"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Sarmīte Valaine,false,Female,Rīga,33,1964.0,"SIA ""MAN-TESS Tranzīts""","Biroja vadītāja, kvalitātes sistēmas vadītāja, lietvede, personāla speciāliste",false
11,"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Andris Vārpiņš,false,Male,Kurzeme,15,1983.0,"SIA ""Miesnieks""",Direktors vairumtirdzniecības jomā,false
11,"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Nils Veidemanis,false,Male,Rīga,37,1967.0,"SIA ""Sidrabe Vacuum""",Valdes priekšsēdētājs,false
11,"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Ginta Vilcāne,false,Female,Rīga,10,1986.0,Pašnodarbināta persona,Juriste,false
11,"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Valters Kalvis Vite,false,Male,Zemgale,10,1995.0,A/S ALTUM,Jaunākais programmētājs,false
11,"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Jānis Vitenbergs,true,Male,Zemgale,2,1985.0,Latvijas Republikas Saeima,Deputāts,true
11,"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Andis Zariņš,false,Male,Kurzeme,3,1988.0,Ventspils novada dome,Domes priekšsēdētāja vietnieks,false
11,"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Marika Zeimule,false,Female,Latgale,2,1979.0,Latvijas Republikas Kultūras ministrija,Kultūras ministra biroja vadītāja,false
11,"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Rimants Ziedonis,false,Male,Kurzeme,9,1962.0,"Rakstnieks, žurnālists, pašnodarbināta persona",,false
11,"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Anna Zīmele,false,Female,Latgale,11,1987.0,Valsts ieņēmumu dienests,Vecākā muitas uzraudze,false
11,"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Digne Žilde,false,Female,Vidzeme,15,1979.0,Upesleju sākumskola,Direktora vietniece izglītības jomā,false
12,LATVIJA PIRMAJĀ VIETĀ,Maija Armaņeva,false,Female,Rīga,13,1983.0,Latvijas Blogeru un influenceru asociācija,valdes priekšsēdētāja,false
12,LATVIJA PIRMAJĀ VIETĀ,Armands Ābelītis,false,Male,Rīga,26,1965.0,CBMC Latvija,Valdes loceklis,false
12,LATVIJA PIRMAJĀ VIETĀ,Ringolds Balodis,false,Male,Vidzeme,3,1966.0,Latvijas Universitātes Juridiskā fakultāte,profesors,false
12,LATVIJA PIRMAJĀ VIETĀ,Aleksandra Baranova,false,Female,Rīga,16,1992.0,Studente,,false
12,LATVIJA PIRMAJĀ VIETĀ,Ritvars Barons,false,Male,Vidzeme,29,1976.0,SIA Lejas kadiķi,valdes loceklis,false
12,LATVIJA PIRMAJĀ VIETĀ,Andris Baumanis,false,Male,Kurzeme,14,1962.0,Bezdarbnieks,,false
12,LATVIJA PIRMAJĀ VIETĀ,Imants Jānis Bekešs,false,Male,Latgale,4,1955.0,Pensionārs,,false
12,LATVIJA PIRMAJĀ VIETĀ,Sergejs Belijs,false,Male,Rīga,10,1975.0,Latvijas Dzelzceļnieku un satiksmes nozares arodbiedrība,biedrs,false
12,LATVIJA PIRMAJĀ VIETĀ,Kārlis Beļēvičs,false,Male,Rīga,15,1994.0,SIA Spectrum Baltic,valdes loceklis,false
12,LATVIJA PIRMAJĀ VIETĀ,Igors Bēniņš,false,Male,Latgale,11,1975.0,SIA Taikin Build,tehniskais direktors,false
12,LATVIJA PIRMAJĀ VIETĀ,Andris Bērziņš,false,Male,Zemgale,3,1952.0,Pensionārs,,false
12,LATVIJA PIRMAJĀ VIETĀ,Guntis Bērziņš,false,Male,Rīga,30,1958.0,Iekšlietu ministrija,iekšējais auditors,false
12,LATVIJA PIRMAJĀ VIETĀ,Jana Renāte Bubinska,false,Female,Zemgale,10,1997.0,Saimnieciskās darbības veicējs,pasākumu organizētāja un vadītāja,false
12,LATVIJA PIRMAJĀ VIETĀ,Inna Burova,false,Female,Rīga,20,1990.0,Rīgas Valsts Klasiskā ģimnāzija,"Direktora vietniece izglītības jomā, skolotāja",false
12,LATVIJA PIRMAJĀ VIETĀ,Oļegs Burovs,true,Male,Rīga,2,1960.0,Rīgas valstpilsētas pašvaldība,deputāts,true
12,LATVIJA PIRMAJĀ VIETĀ,Juris Butēvics,false,Male,Latgale,6,1960.0,SIA AJ Gravels,prokūrists,false
12,LATVIJA PIRMAJĀ VIETĀ,Egīls Ceiziņš,false,Male,Kurzeme,6,1965.0,AS Liepājas autobusu parks,autobusa vadītājs,false
12,LATVIJA PIRMAJĀ VIETĀ,Lolita Degute,false,Female,Vidzeme,25,1969.0,Pašnodarbinātā,"psihologs, biodeja bērniem vadītāja",false
12,LATVIJA PIRMAJĀ VIETĀ,Vitālijs Delvers,false,Male,Latgale,10,1980.0,SIA Ldz Cargo,dzelzceļa dispečers,false
12,LATVIJA PIRMAJĀ VIETĀ,Mārtiņš Donga,false,Male,Rīga,27,1973.0,SIA Creavit,komercdarbības konsultants,false
12,LATVIJA PIRMAJĀ VIETĀ,Aivars Donskis,false,Male,Rīga,37,1966.0,Rīgas Satiksme,autobusa vadītājs,false
12,LATVIJA PIRMAJĀ VIETĀ,Larisa Dunajevska,false,Female,Vidzeme,13,1982.0,VAS Latvijas Dzelzceļš,zemes klātnes uzturēšanas brigadiere,false
12,LATVIJA PIRMAJĀ VIETĀ,Aljeta Erdmane,false,Female,Kurzeme,13,1971.0,SIA Cityreal,nekustamā īpašuma speciāliste,false
12,LATVIJA PIRMAJĀ VIETĀ,Henrijs Frīdenbergs,false,Male,Rīga,29,1964.0,Latvijas Džudo federācija,valdes loceklis,false
12,LATVIJA PIRMAJĀ VIETĀ,Oskars Galanders,false,Male,Vidzeme,23,1974.0,Balcia Insurance SE,jurists,false
12,LATVIJA PIRMAJĀ VIETĀ,Jegors Gončarovs,false,Male,Latgale,8,1987.0,AS Krāslavas piens,galvenais inženieris,false
12,LATVIJA PIRMAJĀ VIETĀ,Jolanta Gulbe-Paškeviča,false,Female,Vidzeme,17,1971.0,SIA Rīga Room Agency,projektu vadītāja,false
12,LATVIJA PIRMAJĀ VIETĀ,Ainārs Iesavs,false,Male,Vidzeme,14,1968.0,SIA Sertifikācijas un testēšanas centrs,sertifikācijas eksperts,false
12,LATVIJA PIRMAJĀ VIETĀ,Ilmārs Jargans,false,Male,Vidzeme,26,1966.0,Rīgas Angļu ģimnāzija,ķīmijas un dabaszinātņu skolotājs,false
12,LATVIJA PIRMAJĀ VIETĀ,Mārcis Jencītis,true,Male,Rīga,21,1970.0,"Evaņģēlisko kristiešu draudze ""Kristus pasaulei""",vacākais mācītājs,true
12,LATVIJA PIRMAJĀ VIETĀ,Paulis Jonikāns,false,Male,Latgale,7,1993.0,SIA Canetis,valdes loceklis,false
12,LATVIJA PIRMAJĀ VIETĀ,Aleksandrs Jozāns,false,Male,Latgale,14,1971.0,Pašnodarbināts,licencēts veterinārārsts,false
12,LATVIJA PIRMAJĀ VIETĀ,Jānis Kaļāns,false,Male,Vidzeme,28,1956.0,SIA Vivacitas,valdes loceklis,false
12,LATVIJA PIRMAJĀ VIETĀ,Vladimirs Keidāns,false,Male,Rīga,9,1991.0,SIA Medochemie Latvia,reģionālais vadītājs,false
12,LATVIJA PIRMAJĀ VIETĀ,Imants Keišs,false,Male,Zemgale,16,1948.0,Latvijas Daudzbērnu ģimeņu biedrība,valdes priekšsēdētājs,false
12,LATVIJA PIRMAJĀ VIETĀ,Ivars Keviešens,false,Male,Vidzeme,9,1963.0,SIA RIKK,valdes priekšsēdētājs,false
12,LATVIJA PIRMAJĀ VIETĀ,Iļja Klimanovs,false,Female,Latgale,5,1981.0,SIA “”VIVER”,komercdirektors,false
12,LATVIJA PIRMAJĀ VIETĀ,Igors Kolesnikovs,false,Male,Rīga,33,1982.0,AS Baltijas tranzīta serviss,Dīzeļlokomotīves vadītājs,false
12,LATVIJA PIRMAJĀ VIETĀ,Andrejs Kondratjuks,false,Male,Vidzeme,15,1957.0,Jūrmalas pensionāru biedrība,valdes loceklis,false
12,LATVIJA PIRMAJĀ VIETĀ,Velga Kopce,false,Female,Vidzeme,12,1978.0,SIA LiiR Latvia,vadītāja,false
12,LATVIJA PIRMAJĀ VIETĀ,Jelizaveta Korotkova,false,Female,Rīga,38,1982.0,Vides aizsardzības klubs,koordinators,false
12,LATVIJA PIRMAJĀ VIETĀ,Ieva Krapāne,false,Female,Vidzeme,7,1981.0,Latvijas Republikas Saeima,deputāte,false
12,LATVIJA PIRMAJĀ VIETĀ,Līga Krapāne,false,Female,Vidzeme,2,1966.0,"Biedrība ""Latvija Pirmā""",Sabiedrisko attiecību un komunikācijas vadītāja,false
12,LATVIJA PIRMAJĀ VIETĀ,Aivars Kraps,false,Male,Zemgale,4,1975.0,Jēkabpils novada pašvaldība,deputāts,false
12,LATVIJA PIRMAJĀ VIETĀ,Līga Krēmere,false,Female,Rīga,17,1977.0,SIA Data life,"finanšu direktore, valdes priekšsēdētāja",false
12,LATVIJA PIRMAJĀ VIETĀ,Aija Krištopane,false,Female,Vidzeme,19,1960.0,SIA UKLAK 10,valdes locekle,false
12,LATVIJA PIRMAJĀ VIETĀ,Kristaps Krištopans,true,Male,Rīga,23,1983.0,SIA let.lv,klientu/pārdošanas konsultants,true
12,LATVIJA PIRMAJĀ VIETĀ,Vilis Krištopans,true,Male,Latgale,1,1954.0,Partija LATVIJA PIRMAJĀ VIETĀ,valdes loceklis,true
12,LATVIJA PIRMAJĀ VIETĀ,Edvīns Krūmiņš,false,Male,Kurzeme,5,1975.0,VAS Latvijas Dzelzceļš,Sliežu ceļa pārvaldes nodaļas vadītājs,false
12,LATVIJA PIRMAJĀ VIETĀ,Edgars Kvjatkovskis,false,Male,Latgale,13,1990.0,SIA LDZ Cargo,"Daugavpils ekspluatācijas nodaļas Rēzeknes ceha lokomotīves vadītājs, Arodbiedrības priekšsēdēetājs",false
12,LATVIJA PIRMAJĀ VIETĀ,Kristīne Ķēniņa,false,Female,Kurzeme,8,1971.0,SIA Kurzemes minerālmateriāli,"grāmatvede, prokūrists",false
12,LATVIJA PIRMAJĀ VIETĀ,Juris Leitietis,false,Male,Rīga,11,1963.0,Pensionārs,,false
12,LATVIJA PIRMAJĀ VIETĀ,Arnolds Libeks,false,Male,Rīga,39,1960.0,SIA Riga Investment Solutions,valdes loceklis,false
12,LATVIJA PIRMAJĀ VIETĀ,Linda Liepiņa,true,Female,Vidzeme,1,1974.0,SIA LAFARMA,valdes locekle,true
12,LATVIJA PIRMAJĀ VIETĀ,Aleksandrs Losāns,false,Male,Zemgale,14,1982.0,SIA AREMSO,"valdes priekšsēdētājs, jurists",false
12,LATVIJA PIRMAJĀ VIETĀ,Natālija Magazeina,false,Female,Kurzeme,2,1986.0,SIA Happy me forever,uzņēmuma vadītāja,false
12,LATVIJA PIRMAJĀ VIETĀ,Armands Māliņš,false,Male,Rīga,32,1962.0,SIA Grifs AG,apsargs,false
12,LATVIJA PIRMAJĀ VIETĀ,Ainars Melders,false,Male,Vidzeme,11,1960.0,SIA A.S.I.M.,valdes priekšsēdētājs,false
12,LATVIJA PIRMAJĀ VIETĀ,Māris Mežals,false,Male,Rīga,14,1977.0,SIA MM Expert,valdes loceklis,false
12,LATVIJA PIRMAJĀ VIETĀ,Romāns Mežeckis,false,Male,Rīga,5,1964.0,Jūrmalas dome,deputāts,false
12,LATVIJA PIRMAJĀ VIETĀ,Terēza Milberga,false,Female,Vidzeme,24,1966.0,SIA Arkadia trade,eksporta projektu vadītāja,false
12,LATVIJA PIRMAJĀ VIETĀ,Ingūna Millere,false,Female,Vidzeme,20,1968.0,"SIA Rehabilitācijas centrs ""Līgatne""",pacientu reģistratore,false
12,LATVIJA PIRMAJĀ VIETĀ,Anželika Molotanova,false,Female,Kurzeme,10,1968.0,AS Sirowa,pārdošanas speciāliste,false
12,LATVIJA PIRMAJĀ VIETĀ,Aivars Molotanovs,false,Male,Kurzeme,11,1962.0,SIA Sams,valdes loceklis,false
12,LATVIJA PIRMAJĀ VIETĀ,Leontijs Morozs,false,Male,Rīga,8,1984.0,SIA Riga Welness,iestādes vadītājs,false
12,LATVIJA PIRMAJĀ VIETĀ,Ralfs Nemiro,false,Male,Zemgale,2,1981.0,LR Saeima,deputāts,false
12,LATVIJA PIRMAJĀ VIETĀ,Raimonds Nipers,false,Male,Latgale,16,1961.0,SIA Māra N,valdes loceklis,false
12,LATVIJA PIRMAJĀ VIETĀ,Diāna Novicka,false,Female,Rīga,6,1980.0,SIA Follow.art,izpilddirektore,false
12,LATVIJA PIRMAJĀ VIETĀ,Vladimirs Novikovs,false,Male,Latgale,9,1970.0,Latvijas Dzelzceļnieku un satiksmes nozares arodbiedrība,darba jautājumu un darba aizsardzības nodaļas vadītājs,false
12,LATVIJA PIRMAJĀ VIETĀ,Mihails Parahins,false,Male,Rīga,36,1985.0,SIA Rīgas Meži,tehnikas strādnieks,false
12,LATVIJA PIRMAJĀ VIETĀ,Dagnis Pastors,false,Male,Vidzeme,10,1981.0,SIA Railtimber,valdes priekšsēdētājs,false
12,LATVIJA PIRMAJĀ VIETĀ,Deniss Paškevičs,false,Male,Vidzeme,18,1975.0,PIKTS Liepājas Mākslas Muzikas Dizaina vidusskola,pedagogs,false
12,LATVIJA PIRMAJĀ VIETĀ,Dmitrijs Pavlovs,false,Male,Rīga,12,1955.0,Pensionārs,,false
12,LATVIJA PIRMAJĀ VIETĀ,Ramona Petraviča,true,Female,Kurzeme,1,1967.0,Latvijas Republikas Saeima,deputāte,true
12,LATVIJA PIRMAJĀ VIETĀ,Andris Petrovs,false,Male,Rīga,31,1967.0,"SIA ""Grandus""",Noliktavas strādnieks,false
12,LATVIJA PIRMAJĀ VIETĀ,Džineta Pētersone,false,Female,Vidzeme,27,1968.0,Pašnodarbinātā,psihologa konsultācijas,false
12,LATVIJA PIRMAJĀ VIETĀ,Karina Plaude,false,Female,Rīga,4,1979.0,SIA Nord Snus,juridiskās daļas vadītāja,false
12,LATVIJA PIRMAJĀ VIETĀ,Jānis Pļaviņš,false,Male,Rīga,25,1981.0,SIA Prana energy,valdes loceklis,false
12,LATVIJA PIRMAJĀ VIETĀ,Vladimirs Pučka,false,Male,Latgale,12,1962.0,Daugavpils Olimpiskais centrs,boksa zāles pārvaldnieks,false
12,LATVIJA PIRMAJĀ VIETĀ,Edvīns Puķe,false,Male,Zemgale,11,1961.0,AMALAT London ltd. UK,direktors,false
12,LATVIJA PIRMAJĀ VIETĀ,Aiga Rotberga,false,Female,Vidzeme,6,1979.0,SIA ĢIMENES SIRDS,"valdes locekle, klīnikas vadītāja",false
12,LATVIJA PIRMAJĀ VIETĀ,Margots Rotbergs,false,Male,Vidzeme,8,1970.0,SIA RONTO,valdes priekšsēdētājs,false
12,LATVIJA PIRMAJĀ VIETĀ,Gatis Rozenfelds,false,Male,Kurzeme,15,1983.0,SIA HRG-LUX,valdes loceklis,false
12,LATVIJA PIRMAJĀ VIETĀ,Normunds Rozenšteins,false,Male,Rīga,34,1960.0,Starptautiskā Profesionālā Dziedniecības Akadēmija,dziednieks,false
12,LATVIJA PIRMAJĀ VIETĀ,Raimonds Rublovskis,false,Male,Rīga,7,1967.0,Baltijas Starptautiskā akadēmija,docētājs,false
12,LATVIJA PIRMAJĀ VIETĀ,Jānis Rudevičs,false,Male,Zemgale,12,1970.0,Latvijas Republikas Valsts kontrole,autovadītājs,false
12,LATVIJA PIRMAJĀ VIETĀ,Māris Ruks,false,Male,Vidzeme,5,1972.0,SIA Antava,rīkotājdirektors,false
12,LATVIJA PIRMAJĀ VIETĀ,Dace Savčenko,false,Female,Zemgale,15,1974.0,Pašnodarbinātā,,false
12,LATVIJA PIRMAJĀ VIETĀ,Sergejs Semenčukovs,false,Male,Kurzeme,4,1975.0,AS Latvijas Dzelzceļš,Vecākais ekspluatācijas inženieris,false
12,LATVIJA PIRMAJĀ VIETĀ,Eduards Slaviets,false,Male,Vidzeme,21,1990.0,AS Rietumu banka,darījumu ar finanšu instrumentiem uzraudzības vecākais speciālists,false
12,LATVIJA PIRMAJĀ VIETĀ,Imants Spridzāns,false,Male,Vidzeme,22,1974.0,Madonas pilsētas Kultūras nams,mākslinieks - inscenētājs,false
12,LATVIJA PIRMAJĀ VIETĀ,Ilze Stobova,false,Female,Latgale,2,1976.0,Rīgas Valda Zālīša sākumskola,pedagogs,false
12,LATVIJA PIRMAJĀ VIETĀ,Kārlis Strēlis,false,Male,Rīga,19,1943.0,Pensionārs,,false
12,LATVIJA PIRMAJĀ VIETĀ,Baiba Stūrīte,false,Female,Rīga,18,1979.0,SIA VEDMIR,valdes loceklis,false
12,LATVIJA PIRMAJĀ VIETĀ,Juris Šaicāns,false,Male,Rīga,35,1959.0,DZĪB Maskavas 248,valdes loceklis,false
12,LATVIJA PIRMAJĀ VIETĀ,Viktors Ščerbatihs,false,Male,Vidzeme,4,1974.0,Latvijas svarcelšanas federācija,prezidents,false
12,LATVIJA PIRMAJĀ VIETĀ,Dana Šlesere,false,Female,Kurzeme,9,1999.0,AS Swedbank,Biznesa klientu attiecību speciāliste,false
12,LATVIJA PIRMAJĀ VIETĀ,Ainārs Šlesers,true,Male,Rīga,1,1970.0,Partija LATVIJA PIRMAJĀ VIETĀ,valdes loceklis,true
12,LATVIJA PIRMAJĀ VIETĀ,Ričards Šlesers,true,Male,Vidzeme,16,1997.0,"AS ""LTG""",padomes loceklis,true
12,LATVIJA PIRMAJĀ VIETĀ,Sabīne Šņepste,false,Female,Latgale,3,1985.0,Daugavpils pilsētas pašvaldība,izpilddirektors,false
12,LATVIJA PIRMAJĀ VIETĀ,Šarlote Šulca,false,Female,Rīga,3,1987.0,SIA Mitau Motors,Sabiedrisko attiecību struktūrvienības vadītāja,false
12,LATVIJA PIRMAJĀ VIETĀ,Signe Švanka,false,Female,Zemgale,7,1988.0,Pašnodarbinātā,nekustamo īpašumu konsultācijas,false
12,LATVIJA PIRMAJĀ VIETĀ,Māris Šveiduks,false,Male,Kurzeme,3,1959.0,SIA Sporta klubs Lāčplēsis,valdes priekšsēdētājs,false
12,LATVIJA PIRMAJĀ VIETĀ,Sandris Točs,false,Male,Rīga,22,1970.0,Pašnodarbinātais,Sabiedriskās attiecības,false
12,LATVIJA PIRMAJĀ VIETĀ,Diāna Ulme,false,Female,Zemgale,5,1964.0,Biedrība Vides aizsardzības klubs,koordinators,false
12,LATVIJA PIRMAJĀ VIETĀ,Jānis Umbraška,false,Male,Zemgale,8,1986.0,Pašnodarbinātais,komercpārvadājumi,false
12,LATVIJA PIRMAJĀ VIETĀ,Zigmārs Vaitaitis,false,Male,Zemgale,13,1981.0,SIA Zemgales Būvserviss,valdes loceklis,false
12,LATVIJA PIRMAJĀ VIETĀ,Viktors Valainis,false,Male,Zemgale,9,1943.0,LLU Sporta centrs,docents,false
12,LATVIJA PIRMAJĀ VIETĀ,Jānis Valtervitenheims,false,Male,Latgale,15,1960.0,"Biedrība ""Latviešu katoļu studentu un akadēmiķu apvienība "" Dzintars""""",prezidents,false
12,LATVIJA PIRMAJĀ VIETĀ,Ilmārs Vecvanags,false,Male,Rīga,28,1960.0,SIA VELLESS,valdes loceklis,false
12,LATVIJA PIRMAJĀ VIETĀ,Ainārs Vilmanis,false,Male,Zemgale,6,1967.0,AS Pasažieru vilciens,vilciena vadītājs,false
12,LATVIJA PIRMAJĀ VIETĀ,Liene Zāģere,false,Female,Kurzeme,7,1976.0,Valsts Policijas Rīgas reģionālās pārvaldes,Rīgas Ķengaraga iecirkņa dokumentu pārvaldības un uzskaites grupas lietvedis,false
12,LATVIJA PIRMAJĀ VIETĀ,Edmunds Zivtiņš,true,Male,Zemgale,1,1969.0,Partija LATVIJA PIRMAJĀ VIETĀ,valdes loceklis,true
12,LATVIJA PIRMAJĀ VIETĀ,Eduards Zivtiņš,false,Male,Kurzeme,12,2000.0,Students,,false
12,LATVIJA PIRMAJĀ VIETĀ,Roberts Žemaitis,false,Male,Rīga,24,1985.0,Bezdarbnieks,,false
13,Konservatīvie,Pēteris Aglonietis,false,Male,Latgale,16,1965.0,Valsts probācijas dienests,Vecākais probācijas speciālists,false
13,Konservatīvie,Ieva Akuratere,false,Female,Rīga,6,1958.0,Latvijas Republikas Saeima,Deputāte,false
13,Konservatīvie,Kristers Andersons,false,Male,Kurzeme,13,1997.0,"SIA ""Devs.lv""",Programmētājs,false
13,Konservatīvie,Ģirts Astra,false,Male,Rīga,21,1953.0,SIA Radošo darbu galerija,Rāmētājs,false
13,Konservatīvie,Jānis Auziņš,false,Male,Latgale,9,1987.0,"""Līči"" ZS",Īpašnieks,false
13,Konservatīvie,Marija Balcere,false,Female,Rīga,11,1946.0,SIA MARIJAS VIRTUVE,Valdes priekšsēdētāja,false
13,Konservatīvie,Ainars Bašķis,false,Male,Rīga,9,1961.0,Latvijas Republikas Saeima,Deputāts,false
13,Konservatīvie,Māris Beļaunieks,false,Male,Vidzeme,11,1961.0,Limbažu novada pašvaldība,Domes priekšsēdētāja 1. vietnieks,false
13,Konservatīvie,Valters Bergs,false,Male,Vidzeme,10,1978.0,Rīgas dome,Deputāts,false
13,Konservatīvie,Arvīds Bērziņš,false,Male,Rīga,19,1989.0,"Rīgas Austrumu Klīniskā universitātes slimnīca, Anestezioloģijas klīnika",Anesteziologs/Reanimatologs,false
13,Konservatīvie,Guntis Bībers,false,Male,Rīga,37,1981.0,SIA Bieber,Valdes loceklis,false
13,Konservatīvie,Elena Blumberga,false,Female,Kurzeme,12,1966.0,Pensionāre,,false
13,Konservatīvie,Jānis Bordāns,false,Male,Vidzeme,1,1967.0,Valsts kanceleja,Tieslietu ministrs,false
13,Konservatīvie,Ilgvars Brakovskis,false,Male,Rīga,16,1972.0,Rīgas dome,Rīgas domes sekretariāts Deputātu darbības nodrošināšanas nodaļas Komiteju vadības atbalsta sektora galvenais referents,false
13,Konservatīvie,Guntis Braslis,false,Male,Vidzeme,24,1972.0,Valmieras novada pašvaldība,Nekustamā īpašuma speciālists dzīvojamo telpu īres jautājumos,false
13,Konservatīvie,Mārtiņš Brigzna,false,Male,Zemgale,6,1980.0,"SIA ""M&B Brigzna""",Valdes loceklis,false
13,Konservatīvie,Evelīna Briška,false,Female,Rīga,30,1974.0,Persona ar invaliditāti,,false
13,Konservatīvie,Jānis Brokāns,false,Male,Zemgale,9,1969.0,“Vidzemes koka mājas” SIA,Valdes loceklis,false
13,Konservatīvie,Aldis Brūvers,false,Male,Latgale,13,1958.0,SIA Satina,Valdes priekšsēdētājs,false
13,Konservatīvie,Uldis Budriķis,false,Male,Kurzeme,2,1991.0,Latvijas Republikas Saeima,Deputāts,false
13,Konservatīvie,Aldis Bukšs,false,Male,Latgale,1,1985.0,Tieslietu ministrija,Padomnieks,false
13,Konservatīvie,Ēvalds Butāns,false,Male,Latgale,14,1953.0,Pensionārs,,false
13,Konservatīvie,Jānis Butāns,false,Male,Rīga,3,1978.0,Latvijas Republikas Saeima,"Deputāts, Juridiskās komisijas priekšsēdētājs",false
13,Konservatīvie,Rihards Būda,false,Male,Vidzeme,28,1984.0,Limbažu novada dome,Staiceles pakalpojumu centra vadītājs,false
13,Konservatīvie,Jānis Cielēns,false,Male,Vidzeme,6,1986.0,Latvijas Republikas Saeima,Deputāts,false
13,Konservatīvie,Viesturs Cimermanis,false,Male,Zemgale,8,1988.0,Latvijas Republikas Saeima,Saeimas deputāta palīgs,false
13,Konservatīvie,Jānis Circens,false,Male,Rīga,14,1976.0,Rīgas dome,Rīgas domes priekšsēdētāja vietnieces Lindas Ozolas padomnieks,false
13,Konservatīvie,Ainis Čāmāns,false,Male,Zemgale,14,1982.0,"""Slaides"" SIA",Valdes loceklis,false
13,Konservatīvie,Andris Dekants,false,Male,Rīga,27,1985.0,Latvijas Ornitoloģijas biedrība,"Ornitologs, projektu vadītājs",false
13,Konservatīvie,Mārtiņš Drāke,false,Male,Rīga,26,1989.0,Latvijas Ģeotelpiskās informācijas aģentūra,Jurists,false
13,Konservatīvie,Gatis Eglītis,false,Male,Zemgale,1,1978.0,Valsts kanceleja,Labklājības ministrs,false
13,Konservatīvie,Romāns Ernsons,false,Male,Kurzeme,5,1975.0,SIA “LASERN”,Valdes loceklis,false
13,Konservatīvie,Krišjānis Feldmans,false,Male,Kurzeme,1,1985.0,Latvijas Republika,13. Saeimas deputāts,false
13,Konservatīvie,Aivars Geidāns,false,Male,Zemgale,3,1985.0,"SIA ""BŪVDIZAINS""",Lielo projektu vadītājs,false
13,Konservatīvie,Renāte Gremze,false,Female,Vidzeme,8,1975.0,Ropažu novada pašvaldība,Deputāte,false
13,Konservatīvie,Edmunds Griģis,false,Male,Rīga,15,1973.0,Latvijas Republikas Saeima,Deputāta palīgs,false
13,Konservatīvie,Gunita Grīnberga,false,Female,Rīga,24,1973.0,Rīgas 14.pirmsskolas izglītības iestāde,Vadītāja,false
13,Konservatīvie,Edgars Horns,false,Male,Rīga,17,1967.0,Latvijas Republikas Saeima,Tehniskais sekretārs,false
13,Konservatīvie,Jurģis Īvāns,false,Male,Rīga,38,1985.0,Latvijas Nacionālā bibliotēka,Autortiesību eksperts,false
13,Konservatīvie,Jānis Jakušonoks,false,Male,Latgale,11,1996.0,SIA “Sodra Latvia”,Mežsaimniecības specialists,false
