,1. Jaunā VIENOTĪBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2. ""Latvijas Krievu savienība""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3. Zaļo un Zemnieku savienība,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4. TAUTAS KALPI LATVIJAI,,,,,,,,,,,,,,,,,,,,,,"5. ""SUVERĒNĀ VARA""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6. ""Kristīgi Progresīvā Partija""",,,,,,,,,,"7. ""Saskaņa"" sociāldemokrātiskā partija",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8. Politiskā partija ""Stabilitātei!""",,,,,,,,,,,,,,,,,,,,"9. Politiskā partija ""Tautas varas spēks""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10. Partija ""Vienoti Latvijai""",,,,,,"11. Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12. LATVIJA PIRMAJĀ VIETĀ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13. Konservatīvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14. Politiskā partija ""KATRAM UN KATRAI""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15. ""PROGRESĪVIE""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16. Attīstībai/Par!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17. ""Apvienība Latvijai""",,,,,,,,,,,,,,,,,,,,,,,,"18. ""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19. Politiskā partija ""Republika""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Augšdaugavas novads,125,28,121,20,32,24,52,41,23,27,17,25,15,41,46,67,44,20,22,29,20,24,24,29,20,25,21,43,34,33,30,28,254,7,190,8,130,11,131,9,111,9,98,12,117,9,112,10,114,9,91,12,101,12,111,9,94,9,94,14,104,10,96,10,325,46,167,53,178,53,394,59,107,49,134,47,92,53,100,58,97,52,91,55,88,52,122,54,86,50,85,61,103,51,104,53,23,3,27,1,11,3,8,2,8,2,13,2,8,3,7,2,6,1,10,2,7,2,228,1,61,6,63,5,68,13,46,9,43,10,61,8,51,9,53,6,42,8,51,6,48,8,47,8,50,9,49,9,44,9,2,1,2,1,0,1,1,1,0,1,411,18,132,24,212,24,208,26,389,21,148,23,134,24,113,26,125,24,114,21,215,21,102,21,106,22,99,22,116,22,191,27,632,31,560,36,409,31,357,37,413,35,435,33,426,31,431,27,353,39,373,39,67,2,48,2,37,2,34,2,34,2,34,2,0,0,35,2,35,2,33,2,33,2,33,2,35,2,41,2,32,2,33,2,5,0,6,0,5,1,108,27,48,33,212,18,59,24,38,32,27,30,27,31,34,27,156,27,86,35,22,31,24,31,26,30,29,27,38,28,69,26,280,14,76,25,115,22,82,28,58,21,60,21,47,23,73,20,86,20,61,25,58,19,60,21,50,22,87,18,58,22,51,23,25,8,29,8,23,8,15,4,10,7,10,6,10,7,16,8,11,7,7,7,8,7,7,8,9,8,11,8,9,8,19,8,163,14,37,12,33,13,42,13,28,13,28,12,39,12,30,14,32,11,33,15,33,13,28,12,32,13,30,13,28,14,27,13,44,4,26,6,25,9,23,5,22,4,17,6,17,5,17,6,17,5,14,8,14,7,12,5,16,4,17,6,13,8,13,9,104,74,122,56,208,22,47,36,20,37,13,43,17,38,73,45,24,35,17,43,13,39,22,42,63,38,12,41,13,43,24,40,4,0,2,0,1,0,1,0,2,0,10,0,0,0,2,0,0,0,1,0,0,0,1,0,148,65,81,52,33,50,25,52,32,47,24,56,21,47,17,52,36,43,151,31,126,51,19,50,20,48,22,43,32,44,29,45,39,7,24,3,23,6,19,4,19,9,16,8,18,4,17,6,17,7,18,7,19,4,19,3,23,3,15,5,16,6,17,4
392. ILŪKSTES KULTŪRAS UN MĀKSLAS CENTRS,21,3,18,5,6,4,10,4,5,4,3,2,4,8,10,10,10,2,4,4,5,3,5,3,4,5,4,8,7,4,6,4,17,0,17,0,9,0,8,0,5,0,6,0,9,0,7,0,6,0,5,0,6,0,6,0,5,0,5,0,8,0,6,0,48,5,30,8,24,7,110,10,16,5,21,6,15,7,16,6,17,5,18,8,15,6,20,7,15,8,15,9,17,7,21,8,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,15,0,3,0,4,0,14,3,4,1,2,1,4,1,2,1,4,1,2,1,3,1,3,1,2,1,2,1,3,1,3,0,1,0,0,0,0,0,1,0,0,0,55,2,16,3,36,3,18,2,30,2,19,2,14,3,22,2,15,3,12,3,81,3,10,3,15,3,12,3,12,3,28,4,32,1,25,2,16,2,16,1,21,1,18,1,19,0,20,1,15,2,26,2,8,0,5,0,3,0,2,0,3,0,3,0,0,0,2,0,4,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0,1,0,2,0,2,0,25,6,11,7,31,4,10,5,7,7,8,5,7,5,8,4,30,6,23,10,6,5,7,10,7,7,7,6,8,8,11,8,39,1,9,2,11,3,9,3,9,2,8,3,7,3,8,2,16,2,8,3,9,3,11,2,9,3,8,2,14,2,8,3,2,1,6,1,2,1,1,0,1,0,1,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,21,3,9,3,6,3,6,4,6,2,6,3,7,3,6,3,6,2,6,3,8,2,6,2,9,3,7,4,6,3,7,2,2,0,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,0,1,1,1,0,1,0,1,1,24,11,16,12,23,1,12,5,6,5,4,6,6,5,10,9,5,2,6,6,5,5,9,9,13,6,5,7,5,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,11,6,6,4,6,5,5,4,6,5,4,4,6,4,5,4,7,4,14,5,4,5,4,5,5,4,7,5,5,4,3,0,1,0,1,0,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,1,0,1,0,1,0,2,0
393. BEBRENES PAGASTA KULTŪRAS NAMS,10,3,9,3,3,5,6,9,3,4,1,5,0,6,5,9,0,5,0,5,0,5,1,8,1,5,0,8,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,13,14,9,9,10,97,10,5,12,10,10,5,11,8,12,4,12,4,10,4,9,10,11,4,10,4,12,4,12,7,9,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,2,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,7,1,1,1,0,1,0,1,0,1,0,1,13,0,2,1,0,1,0,1,1,0,0,0,1,0,3,0,8,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,2,0,2,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,7,10,3,4,9,1,4,1,1,1,1,3,1,1,5,1,0,1,0,2,0,1,0,2,2,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,5,4,5,3,2,5,3,3,2,3,2,4,1,4,5,2,6,2,14,11,0,4,0,4,0,3,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394. PILSKALNES PAGASTA PĀRVALDE,10,1,6,2,2,2,3,5,0,2,1,2,0,2,1,6,2,1,3,0,3,2,1,1,3,0,2,1,2,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,13,6,7,7,32,11,4,5,5,5,4,7,4,7,4,5,4,5,8,4,8,7,4,5,4,7,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,2,0,1,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,5,0,1,0,1,0,1,0,2,0,1,0,1,0,1,0,1,0,1,0,3,0,1,0,1,0,1,0,1,0,1,0,8,0,4,0,3,0,3,0,3,0,3,0,4,0,4,0,3,0,3,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,3,0,1,0,1,0,0,0,0,0,0,0,6,1,1,2,9,0,0,2,0,1,0,1,0,1,0,0,5,0,5,1,0,1,0,1,1,0,0,1,0,1,2,0,8,0,2,2,1,2,2,2,1,2,2,2,1,2,1,2,1,3,1,2,1,2,1,2,1,2,2,2,3,2,2,2,2,0,2,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,0,2,0,1,0,2,0,1,0,1,3,2,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,1,0,1,0,1,0,1,0,1,0
395. ŠĒDERES PAGASTA PĀRVALDE,8,0,2,0,2,0,2,0,2,0,3,0,2,0,5,1,2,0,2,2,2,0,4,0,2,2,2,0,3,0,2,0,9,0,5,0,4,1,4,0,4,0,4,0,5,0,5,0,5,0,4,0,5,0,4,0,4,0,5,1,4,0,4,0,11,3,6,3,4,4,21,1,3,4,6,4,4,4,3,4,4,4,3,5,4,4,5,3,3,5,4,4,4,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,5,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,5,0,4,0,7,0,5,0,4,0,3,0,3,0,3,0,10,1,3,0,3,0,3,0,3,0,7,0,12,0,7,0,6,0,5,0,6,0,9,0,6,0,6,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,3,0,2,0,1,0,1,0,1,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2,0,7,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
396. SUBATES PILSĒTAS KULTŪRAS NAMS,9,1,12,0,4,0,2,0,2,0,2,0,2,1,2,3,3,0,2,0,2,0,2,0,2,0,2,3,2,1,2,1,3,1,2,1,4,1,2,1,3,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,8,5,4,7,3,6,8,6,1,4,6,2,2,3,3,4,2,3,2,4,2,3,3,3,2,1,2,3,3,2,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,1,4,1,3,0,4,1,2,1,2,1,2,1,3,0,2,0,5,0,2,0,2,0,2,0,2,0,6,0,8,1,8,1,5,1,5,1,5,1,9,1,6,1,7,1,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,3,20,1,2,3,2,3,2,3,1,3,2,3,10,2,5,3,2,3,2,2,1,3,2,2,2,3,3,3,19,0,5,1,2,2,4,2,1,2,3,2,3,2,2,2,3,2,2,2,3,2,3,2,2,1,3,1,4,1,3,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,4,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,4,0,2,0,2,0,1,0,2,0,1,0,3,0,2,0,2,0,2,0,1,0,2,0,2,0,3,1,2,1,1,1,3,0,3,2,2,1,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,1,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,5,6,2,4,1,5,3,6,1,6,2,6,2,7,9,6,4,5,50,2,2,6,2,7,2,5,1,6,2,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397. AMBEĻU PAGASTA PĀRVALDE,6,1,3,2,1,1,4,2,1,3,0,2,0,3,1,4,2,2,0,3,0,2,0,2,0,2,1,2,1,3,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,1,2,1,5,1,2,1,2,2,2,1,1,2,1,1,0,1,0,1,1,1,0,2,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,1,0,2,0,2,0,2,0,1,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,5,0,3,0,2,0,2,0,2,0,2,0,3,0,2,0,2,0,2,0,6,1,7,1,5,1,5,1,5,1,5,1,0,0,5,1,5,1,5,1,5,1,5,1,6,1,11,0,5,1,5,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,5,0,3,0,6,0,2,0,1,0,1,0,1,0,1,0,2,0,2,0,1,0,1,0,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,3,1,1,3,3,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,1,0,1,0,2,2,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,2,0,0
398. BIĶERNIEKU PAGASTA PĀRVALDE,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,5,0,6,0,3,0,2,0,2,0,3,0,4,0,3,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2,1,2,1,2,1,2,1,1,1,3,1,2,2,4,1,2,1,3,1,2,2,2,1,2,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,10,0,3,2,2,2,4,2,4,1,10,1,4,1,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,2,0,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,0,5,0,1,2,0,2,0,2,0,2,2,3,0,2,0,2,0,2,0,2,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399. DEMENES PAGASTA KULTŪRAS NAMS,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,7,0,12,0,6,0,8,0,5,0,6,0,5,0,6,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,3,0,2,0,2,0,3,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,6,0,9,0,6,0,14,1,10,0,7,0,5,0,6,0,6,0,7,0,7,0,6,0,6,0,8,0,7,0,31,1,23,0,15,1,14,1,13,1,17,1,19,1,15,1,15,1,13,1,4,0,2,0,2,0,1,0,1,0,2,0,0,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,5,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,1,0,0,2,0,1,0,1,0,2,2,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400. KUMBUĻU PAKALPOJUMU CENTRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,7,1,5,2,6,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,2,2,4,2,4,2,5,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,3,0,3,0,3,0,7,0,6,0,5,0,4,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401. DUBNAS PAGASTA KULTŪRAS NAMS,3,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,2,0,2,0,4,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,5,0,4,0,3,0,2,0,2,0,2,0,3,0,2,0,2,0,3,0,2,0,2,0,3,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,3,1,3,1,4,0,2,1,2,1,2,1,4,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,21,1,22,0,14,2,12,3,16,3,17,2,12,3,12,2,13,2,13,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,3,1,11,1,4,0,8,1,2,1,4,0,4,0,10,1,3,1,2,1,2,1,2,1,2,1,4,1,9,0,15,1,4,0,5,0,3,0,3,0,3,0,3,0,3,0,4,0,4,0,3,0,3,0,3,0,3,0,3,0,4,0,0,3,0,3,0,3,3,0,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,8,0,1,1,1,1,3,1,1,2,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,1,9,4,0,1,0,1,0,1,0,1,3,2,1,1,1,1,1,1,0,1,0,3,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,2,2,3,2,4,1,4,0,4,0,4,0,4,1,3,5,2,1,4,0,4,0,4,0,5,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402. DVIETES PAGASTA KULTŪRAS NAMS,5,0,3,1,1,1,2,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,2,0,1,3,1,3,4,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,12,1,4,0,2,1,17,0,3,1,5,0,3,1,4,0,4,0,2,1,3,1,3,1,2,1,2,1,2,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,1,1,1,2,2,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,2,13,0,4,2,1,2,1,2,3,2,2,2,10,0,6,1,4,2,1,2,3,1,2,2,4,2,3,2,11,0,2,0,3,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,2,0,2,2,0,2,0,1,2,2,0,0,2,2,0,8,0,3,5,1,1,2,0,2,0,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
